battery_id,cycle,capacity_raw,SOH_raw,SOH_smooth_official,chargetime,IR_raw,Tavg,policy,global_id,dataset_id,local_id,policy_summary,C1,Q1,C2,initial_capacity,prediction_test,strategy,flag_soh_capacity_outlier,flag_ir_invalid,flag_temperature_invalid,flag_chargetime_invalid,SOH_clean,capacity_clean,IR_clean,SOH_smooth_robust
8,57,1.0709599,0.9988764784,0.9989165562,10.00830333,0.01714009,29.25733104,4_8C_80PER_4_8C,72,2,26,4_8C_80PER_4_8C,4.8,80,4.8,1.0721645,0,4_8C_80PER_4_8C,False,False,False,False,0.9988764784,1.0709599,0.01714009,0.998896805
8,58,1.0708671,0.9987899245,0.9988617045,10.00819667,0.017125221,29.39965723,4_8C_80PER_4_8C,72,2,26,4_8C_80PER_4_8C,4.8,80,4.8,1.0721645,0,4_8C_80PER_4_8C,False,False,False,False,0.9987899245,1.0708671,0.017125221,0.9988434264
8,59,1.0710877,0.9989956765,0.9988113718,10.00897,0.017230697,29.3085915,4_8C_80PER_4_8C,72,2,26,4_8C_80PER_4_8C,4.8,80,4.8,1.0721645,0,4_8C_80PER_4_8C,False,False,False,False,0.9989956765,1.0710877,0.017230697,0.9987896123
8,60,1.0708458,0.9987700581,0.9987600084,10.09267,0.017130727,29.25193744,4_8C_80PER_4_8C,72,2,26,4_8C_80PER_4_8C,4.8,80,4.8,1.0721645,0,4_8C_80PER_4_8C,False,False,False,False,0.9987700581,1.0708458,0.017130727,0.9987352126
8,61,1.0708305,0.9987557879,0.998707218,10.092445,0.017117953,29.26754805,4_8C_80PER_4_8C,72,2,26,4_8C_80PER_4_8C,4.8,80,4.8,1.0721645,0,4_8C_80PER_4_8C,False,False,False,False,0.9987557879,1.0708305,0.017117953,0.9986801883
8,62,1.0704795,0.9984284128,0.9986491858,10.09251167,0.017165978,29.06852952,4_8C_80PER_4_8C,72,2,26,4_8C_80PER_4_8C,4.8,80,4.8,1.0721645,0,4_8C_80PER_4_8C,False,False,False,False,0.9984284128,1.0704795,0.017165978,0.9986245772
8,63,1.0706227,0.9985619744,0.9985918719,10.09252333,0.017118139,29.2843643,4_8C_80PER_4_8C,72,2,26,4_8C_80PER_4_8C,4.8,80,4.8,1.0721645,0,4_8C_80PER_4_8C,False,False,False,False,0.9985619744,1.0706227,0.017118139,0.9985683868
8,64,1.0705568,0.9985005099,0.9985385638,10.09262833,0.017078716,29.39256612,4_8C_80PER_4_8C,72,2,26,4_8C_80PER_4_8C,4.8,80,4.8,1.0721645,0,4_8C_80PER_4_8C,False,False,False,False,0.9985005099,1.0705568,0.017078716,0.9985118425
8,65,1.0703062,0.9982667772,0.9984841878,10.00821,0.017268026,29.15786501,4_8C_80PER_4_8C,72,2,26,4_8C_80PER_4_8C,4.8,80,4.8,1.0721645,0,4_8C_80PER_4_8C,False,False,False,False,0.9982667772,1.0703062,0.017268026,0.9984550958
8,66,1.0706053,0.9985457455,0.9984299284,10.00886,0.017129995,29.4409367,4_8C_80PER_4_8C,72,2,26,4_8C_80PER_4_8C,4.8,80,4.8,1.0721645,0,4_8C_80PER_4_8C,False,False,False,False,0.9985457455,1.0706053,0.017129995,0.9983983804
8,67,1.0705417,0.9984864263,0.9983737197,10.00826167,0.017255515,29.51291105,4_8C_80PER_4_8C,72,2,26,4_8C_80PER_4_8C,4.8,80,4.8,1.0721645,0,4_8C_80PER_4_8C,False,False,False,False,0.9984864263,1.0705417,0.017255515,0.9983420638
8,68,1.0701832,0.998152056,0.9983215355,10.09303667,0.017255515,29.14570573,4_8C_80PER_4_8C,72,2,26,4_8C_80PER_4_8C,4.8,80,4.8,1.0721645,0,4_8C_80PER_4_8C,False,False,False,False,0.998152056,1.0701832,0.017255515,0.9982859225
8,69,1.0702909,0.998252507,0.9982637412,10.00828167,0.017091243,29.45774272,4_8C_80PER_4_8C,72,2,26,4_8C_80PER_4_8C,4.8,80,4.8,1.0721645,0,4_8C_80PER_4_8C,False,False,False,False,0.998252507,1.0702909,0.017091243,0.9982296926
8,70,1.0702658,0.9982290964,0.9981938453,10.092965,0.017142229,29.39452183,4_8C_80PER_4_8C,72,2,26,4_8C_80PER_4_8C,4.8,80,4.8,1.0721645,0,4_8C_80PER_4_8C,False,False,False,False,0.9982290964,1.0702658,0.017142229,0.998173455
8,71,1.0700182,0.9979981617,0.998133612,10.00877167,0.017250145,29.18499483,4_8C_80PER_4_8C,72,2,26,4_8C_80PER_4_8C,4.8,80,4.8,1.0721645,0,4_8C_80PER_4_8C,False,False,False,False,0.9979981617,1.0700182,0.017250145,0.9981169559
8,72,1.0701123,0.998085928,0.9980709397,10.00812333,0.017126516,29.47763919,4_8C_80PER_4_8C,72,2,26,4_8C_80PER_4_8C,4.8,80,4.8,1.0721645,0,4_8C_80PER_4_8C,False,False,False,False,0.998085928,1.0701123,0.017126516,0.9980587346
8,73,1.0700556,0.9980330444,0.9980054693,10.09245333,0.0171213,29.19747862,4_8C_80PER_4_8C,72,2,26,4_8C_80PER_4_8C,4.8,80,4.8,1.0721645,0,4_8C_80PER_4_8C,False,False,False,False,0.9980330444,1.0700556,0.0171213,0.9979976583
8,74,1.0699643,0.9979478895,0.9979395139,10.09366833,0.017180007,29.16671549,4_8C_80PER_4_8C,72,2,26,4_8C_80PER_4_8C,4.8,80,4.8,1.0721645,0,4_8C_80PER_4_8C,False,False,False,False,0.9979478895,1.0699643,0.017180007,0.9979333325
8,75,1.0699797,0.997962253,0.997876352,10.09240333,0.017069472,29.38744426,4_8C_80PER_4_8C,72,2,26,4_8C_80PER_4_8C,4.8,80,4.8,1.0721645,0,4_8C_80PER_4_8C,False,False,False,False,0.997962253,1.0699797,0.017069472,0.9978661888
8,76,1.069844,0.9978356866,0.9978129149,10.009335,0.017040115,29.23785423,4_8C_80PER_4_8C,72,2,26,4_8C_80PER_4_8C,4.8,80,4.8,1.0721645,0,4_8C_80PER_4_8C,False,False,False,False,0.9978356866,1.069844,0.017040115,0.9977973692
8,77,1.0698409,0.9978327952,0.9977495757,10.009465,0.01708585,29.31531553,4_8C_80PER_4_8C,72,2,26,4_8C_80PER_4_8C,4.8,80,4.8,1.0721645,0,4_8C_80PER_4_8C,False,False,False,False,0.9978327952,1.0698409,0.01708585,0.997727811
8,78,1.0696278,0.9976340384,0.9976774739,10.09295667,0.017022518,29.48313428,4_8C_80PER_4_8C,72,2,26,4_8C_80PER_4_8C,4.8,80,4.8,1.0721645,0,4_8C_80PER_4_8C,False,False,False,False,0.9976340384,1.0696278,0.017022518,0.9976575785
8,79,1.0695889,0.9975977567,0.9976058478,10.011685,0.017139172,29.26622098,4_8C_80PER_4_8C,72,2,26,4_8C_80PER_4_8C,4.8,80,4.8,1.0721645,0,4_8C_80PER_4_8C,False,False,False,False,0.9975977567,1.0695889,0.017139172,0.9975860936
8,80,1.0695542,0.9975653923,0.9975348745,10.094945,0.01712407,29.36841005,4_8C_80PER_4_8C,72,2,26,4_8C_80PER_4_8C,4.8,80,4.8,1.0721645,0,4_8C_80PER_4_8C,False,False,False,False,0.9975653923,1.0695542,0.01712407,0.9975132704
8,81,1.0694866,0.9975023422,0.9974678093,10.09448167,0.017150739,29.41036604,4_8C_80PER_4_8C,72,2,26,4_8C_80PER_4_8C,4.8,80,4.8,1.0721645,0,4_8C_80PER_4_8C,False,False,False,False,0.9975023422,1.0694866,0.017150739,0.9974394579
8,82,1.0690756,0.9971190055,0.9974001331,10.09250667,0.017138015,29.20455502,4_8C_80PER_4_8C,72,2,26,4_8C_80PER_4_8C,4.8,80,4.8,1.0721645,0,4_8C_80PER_4_8C,False,False,False,False,0.9971190055,1.0690756,0.017138015,0.997365142
8,83,1.0692084,0.9972428671,0.9973348399,10.01186333,0.017163483,29.30657159,4_8C_80PER_4_8C,72,2,26,4_8C_80PER_4_8C,4.8,80,4.8,1.0721645,0,4_8C_80PER_4_8C,False,False,False,False,0.9972428671,1.0692084,0.017163483,0.9972907358
8,84,1.0692024,0.997237271,0.9972685162,10.01023833,0.017137429,29.37202328,4_8C_80PER_4_8C,72,2,26,4_8C_80PER_4_8C,4.8,80,4.8,1.0721645,0,4_8C_80PER_4_8C,False,False,False,False,0.997237271,1.0692024,0.017137429,0.9972165658
8,85,1.0689459,0.9969980353,0.9971922079,10.09517167,0.01723158,29.12470544,4_8C_80PER_4_8C,72,2,26,4_8C_80PER_4_8C,4.8,80,4.8,1.0721645,0,4_8C_80PER_4_8C,False,False,False,False,0.9969980353,1.0689459,0.01723158,0.997142386
8,86,1.0692471,0.9972789623,0.9971127052,10.09487,0.017119881,29.49171642,4_8C_80PER_4_8C,72,2,26,4_8C_80PER_4_8C,4.8,80,4.8,1.0721645,0,4_8C_80PER_4_8C,False,False,False,False,0.9972789623,1.0692471,0.017119881,0.9970672896
8,87,1.0689956,0.9970443901,0.9970244911,10.09383,0.016953357,29.5859775,4_8C_80PER_4_8C,72,2,26,4_8C_80PER_4_8C,4.8,80,4.8,1.0721645,0,4_8C_80PER_4_8C,False,False,False,False,0.9970443901,1.0689956,0.016953357,0.9969906644
8,88,1.0686473,0.9967195332,0.9969370931,10.01584167,0.017147347,29.27035004,4_8C_80PER_4_8C,72,2,26,4_8C_80PER_4_8C,4.8,80,4.8,1.0721645,0,4_8C_80PER_4_8C,False,False,False,False,0.9967195332,1.0686473,0.017147347,0.9969118743
8,89,1.068769,0.9968330419,0.9968532581,10.01287833,0.017059498,29.50343119,4_8C_80PER_4_8C,72,2,26,4_8C_80PER_4_8C,4.8,80,4.8,1.0721645,0,4_8C_80PER_4_8C,False,False,False,False,0.9968330419,1.068769,0.017059498,0.9968304927
8,90,1.0688277,0.996887791,0.996763631,10.09803833,0.017169263,29.51213741,4_8C_80PER_4_8C,72,2,26,4_8C_80PER_4_8C,4.8,80,4.8,1.0721645,0,4_8C_80PER_4_8C,False,False,False,False,0.996887791,1.0688277,0.017169263,0.996746772
8,91,1.068567,0.996644638,0.9966757387,10.097775,0.017189825,29.30238732,4_8C_80PER_4_8C,72,2,26,4_8C_80PER_4_8C,4.8,80,4.8,1.0721645,0,4_8C_80PER_4_8C,False,False,False,False,0.996644638,1.068567,0.017189825,0.9966614196
8,92,1.0687122,0.996780065,0.9965948089,10.09645,0.017136239,29.53433631,4_8C_80PER_4_8C,72,2,26,4_8C_80PER_4_8C,4.8,80,4.8,1.0721645,0,4_8C_80PER_4_8C,False,False,False,False,0.996780065,1.0687122,0.017136239,0.9965740106
8,93,1.0686334,0.9967065688,0.9965082877,10.09255833,0.016975598,29.35907965,4_8C_80PER_4_8C,72,2,26,4_8C_80PER_4_8C,4.8,80,4.8,1.0721645,0,4_8C_80PER_4_8C,False,False,False,False,0.9967065688,1.0686334,0.016975598,0.9964839474
8,94,1.068328,0.9964217245,0.9964210949,10.09917667,0.01714403,29.30886778,4_8C_80PER_4_8C,72,2,26,4_8C_80PER_4_8C,4.8,80,4.8,1.0721645,0,4_8C_80PER_4_8C,False,False,False,False,0.9964217245,1.068328,0.01714403,0.9963907719
8,95,1.0682749,0.9963721985,0.9963268183,10.01345333,0.017067373,29.48175329,4_8C_80PER_4_8C,72,2,26,4_8C_80PER_4_8C,4.8,80,4.8,1.0721645,0,4_8C_80PER_4_8C,False,False,False,False,0.9963721985,1.0682749,0.017067373,0.9962942467
8,96,1.0679524,0.9960714051,0.9962265259,10.01597833,0.017075719,29.28289812,4_8C_80PER_4_8C,72,2,26,4_8C_80PER_4_8C,4.8,80,4.8,1.0721645,0,4_8C_80PER_4_8C,False,False,False,False,0.9960714051,1.0679524,0.017075719,0.9961945185
8,97,1.0679668,0.9960848359,0.9961197978,10.10028167,0.017096695,29.33828897,4_8C_80PER_4_8C,72,2,26,4_8C_80PER_4_8C,4.8,80,4.8,1.0721645,0,4_8C_80PER_4_8C,False,False,False,False,0.9960848359,1.0679668,0.017096695,0.9960922455
8,98,1.0678301,0.9959573368,0.99602741,10.01628833,0.017026393,29.41717786,4_8C_80PER_4_8C,72,2,26,4_8C_80PER_4_8C,4.8,80,4.8,1.0721645,0,4_8C_80PER_4_8C,False,False,False,False,0.9959573368,1.0678301,0.017026393,0.9959878065
8,99,1.067667,0.9958052146,0.9959293094,10.10308833,0.017110612,29.24625834,4_8C_80PER_4_8C,72,2,26,4_8C_80PER_4_8C,4.8,80,4.8,1.0721645,0,4_8C_80PER_4_8C,False,False,False,False,0.9958052146,1.067667,0.017110612,0.9958814036
8,100,1.0676695,0.9958075463,0.9958315585,10.10267,0.017124586,29.38176331,4_8C_80PER_4_8C,72,2,26,4_8C_80PER_4_8C,4.8,80,4.8,1.0721645,0,4_8C_80PER_4_8C,False,False,False,False,0.9958075463,1.0676695,0.017124586,0.9957745271
8,101,1.0677512,0.9958837473,0.9957325298,10.015805,0.017186267,29.55492757,4_8C_80PER_4_8C,72,2,26,4_8C_80PER_4_8C,4.8,80,4.8,1.0721645,0,4_8C_80PER_4_8C,False,False,False,False,0.9958837473,1.0677512,0.017186267,0.9956694771
8,102,1.0672203,0.9953885808,0.9956400953,10.09668833,0.017091896,29.35459869,4_8C_80PER_4_8C,72,2,26,4_8C_80PER_4_8C,4.8,80,4.8,1.0721645,0,4_8C_80PER_4_8C,False,False,False,False,0.9953885808,1.0672203,0.017091896,0.9955679709
8,103,1.0673387,0.9954990116,0.9955461778,10.10122333,0.017088538,29.44063525,4_8C_80PER_4_8C,72,2,26,4_8C_80PER_4_8C,4.8,80,4.8,1.0721645,0,4_8C_80PER_4_8C,False,False,False,False,0.9954990116,1.0673387,0.017088538,0.9954706186
8,104,1.0671808,0.9953517394,0.9954453351,10.10298667,0.017070886,29.44210061,4_8C_80PER_4_8C,72,2,26,4_8C_80PER_4_8C,4.8,80,4.8,1.0721645,0,4_8C_80PER_4_8C,False,False,False,False,0.9953517394,1.0671808,0.017070886,0.995376985
8,105,1.0667953,0.9949921864,0.9953469594,10.10577333,0.017262969,29.16359874,4_8C_80PER_4_8C,72,2,26,4_8C_80PER_4_8C,4.8,80,4.8,1.0721645,0,4_8C_80PER_4_8C,False,False,False,False,0.9949921864,1.0667953,0.017262969,0.9952853721
8,106,1.0669585,0.9951444018,0.9952406883,10.02013,0.01711474,29.3818192,4_8C_80PER_4_8C,72,2,26,4_8C_80PER_4_8C,4.8,80,4.8,1.0721645,0,4_8C_80PER_4_8C,False,False,False,False,0.9951444018,1.0669585,0.01711474,0.9951946221
8,107,1.0670145,0.9951966326,0.9951630184,10.01833333,0.017155502,29.45079819,4_8C_80PER_4_8C,72,2,26,4_8C_80PER_4_8C,4.8,80,4.8,1.0721645,0,4_8C_80PER_4_8C,False,False,False,False,0.9951966326,1.0670145,0.017155502,0.9951040771
8,108,1.0665437,0.9947575209,0.9950673148,10.022115,0.017187972,29.1271819,4_8C_80PER_4_8C,72,2,26,4_8C_80PER_4_8C,4.8,80,4.8,1.0721645,0,4_8C_80PER_4_8C,False,False,False,False,0.9947575209,1.0665437,0.017187972,0.9950129887
8,109,1.0666729,0.9948780248,0.9949724553,10.02100167,0.017062413,29.32609632,4_8C_80PER_4_8C,72,2,26,4_8C_80PER_4_8C,4.8,80,4.8,1.0721645,0,4_8C_80PER_4_8C,False,False,False,False,0.9948780248,1.0666729,0.017062413,0.9949203765
8,110,1.0667042,0.9949072181,0.9948608306,10.10534667,0.017143095,29.390185,4_8C_80PER_4_8C,72,2,26,4_8C_80PER_4_8C,4.8,80,4.8,1.0721645,0,4_8C_80PER_4_8C,False,False,False,False,0.9949072181,1.0667042,0.017143095,0.9948254255
8,111,1.0665849,0.9947959478,0.9947552265,10.10628333,0.017219953,29.37717354,4_8C_80PER_4_8C,72,2,26,4_8C_80PER_4_8C,4.8,80,4.8,1.0721645,0,4_8C_80PER_4_8C,False,False,False,False,0.9947959478,1.0665849,0.017219953,0.9947276352
8,112,1.0666983,0.9949017152,0.9946378191,10.10298333,0.017089996,29.62394857,4_8C_80PER_4_8C,72,2,26,4_8C_80PER_4_8C,4.8,80,4.8,1.0721645,0,4_8C_80PER_4_8C,False,False,False,False,0.9949017152,1.0666983,0.017089996,0.9946267209
8,113,1.066471,0.9946897141,0.9945314268,10.10268667,0.016927639,29.49113697,4_8C_80PER_4_8C,72,2,26,4_8C_80PER_4_8C,4.8,80,4.8,1.0721645,0,4_8C_80PER_4_8C,False,False,False,False,0.9946897141,1.066471,0.016927639,0.9945227036
8,114,1.0662185,0.9944542092,0.9944248854,10.10881667,0.017071648,29.40176008,4_8C_80PER_4_8C,72,2,26,4_8C_80PER_4_8C,4.8,80,4.8,1.0721645,0,4_8C_80PER_4_8C,False,False,False,False,0.9944542092,1.0662185,0.017071648,0.9944153867
8,115,1.0659961,0.9942467784,0.9943212632,10.10820833,0.017027166,29.49658228,4_8C_80PER_4_8C,72,2,26,4_8C_80PER_4_8C,4.8,80,4.8,1.0721645,0,4_8C_80PER_4_8C,False,False,False,False,0.9942467784,1.0659961,0.017027166,0.9943042703
8,116,1.0662869,0.9945180054,0.9942145445,10.10434667,0.017220102,29.40891117,4_8C_80PER_4_8C,72,2,26,4_8C_80PER_4_8C,4.8,80,4.8,1.0721645,0,4_8C_80PER_4_8C,False,False,False,False,0.9945180054,1.0662869,0.017220102,0.9941889947
8,117,1.0659146,0.9941707639,0.9941019219,10.10724667,0.017149299,29.37864433,4_8C_80PER_4_8C,72,2,26,4_8C_80PER_4_8C,4.8,80,4.8,1.0721645,0,4_8C_80PER_4_8C,False,False,False,False,0.9941707639,1.0659146,0.017149299,0.9940700402
8,118,1.065796,0.9940601466,0.9939890754,10.10684667,0.017093888,29.51743109,4_8C_80PER_4_8C,72,2,26,4_8C_80PER_4_8C,4.8,80,4.8,1.0721645,0,4_8C_80PER_4_8C,False,False,False,False,0.9940601466,1.065796,0.017093888,0.9939474754
8,119,1.0652734,0.9935727214,0.9938781502,10.02004833,0.017013846,29.23538455,4_8C_80PER_4_8C,72,2,26,4_8C_80PER_4_8C,4.8,80,4.8,1.0721645,0,4_8C_80PER_4_8C,False,False,False,False,0.9935727214,1.0652734,0.017013846,0.9938213548
8,120,1.065405,0.9936954637,0.9937609014,10.108375,0.017096184,29.44488563,4_8C_80PER_4_8C,72,2,26,4_8C_80PER_4_8C,4.8,80,4.8,1.0721645,0,4_8C_80PER_4_8C,False,False,False,False,0.9936954637,1.065405,0.017096184,0.9936918815
8,121,1.0652336,0.9935356002,0.9936362704,10.02456667,0.017130531,29.35845404,4_8C_80PER_4_8C,72,2,26,4_8C_80PER_4_8C,4.8,80,4.8,1.0721645,0,4_8C_80PER_4_8C,False,False,False,False,0.9935356002,1.0652336,0.017130531,0.993560077
8,122,1.0649389,0.9932607356,0.9935082257,10.02287667,0.017215339,29.20390515,4_8C_80PER_4_8C,72,2,26,4_8C_80PER_4_8C,4.8,80,4.8,1.0721645,0,4_8C_80PER_4_8C,False,False,False,False,0.9932607356,1.0649389,0.017215339,0.9934272178
8,123,1.0650541,0.9933681818,0.9933667362,10.02516833,0.01708713,29.41657018,4_8C_80PER_4_8C,72,2,26,4_8C_80PER_4_8C,4.8,80,4.8,1.0721645,0,4_8C_80PER_4_8C,False,False,False,False,0.9933681818,1.0650541,0.01708713,0.9932946475
8,124,1.0649588,0.9932792962,0.9932382997,10.025735,0.017116772,29.45271194,4_8C_80PER_4_8C,72,2,26,4_8C_80PER_4_8C,4.8,80,4.8,1.0721645,0,4_8C_80PER_4_8C,False,False,False,False,0.9932792962,1.0649588,0.017116772,0.9931634528
8,125,1.0645069,0.9928578124,0.9931142236,10.11593333,0.017242489,29.24502683,4_8C_80PER_4_8C,72,2,26,4_8C_80PER_4_8C,4.8,80,4.8,1.0721645,0,4_8C_80PER_4_8C,False,False,False,False,0.9928578124,1.0645069,0.017242489,0.9930339075
8,126,1.0645435,0.9928919489,0.9929911595,10.11302,0.017146695,29.5226399,4_8C_80PER_4_8C,72,2,26,4_8C_80PER_4_8C,4.8,80,4.8,1.0721645,0,4_8C_80PER_4_8C,False,False,False,False,0.9928919489,1.0645435,0.017146695,0.9929064143
8,127,1.0645947,0.9929397028,0.9928567585,10.10790333,0.017188413,29.51551565,4_8C_80PER_4_8C,72,2,26,4_8C_80PER_4_8C,4.8,80,4.8,1.0721645,0,4_8C_80PER_4_8C,False,False,False,False,0.9929397028,1.0645947,0.017188413,0.9927816585
8,128,1.0641651,0.992539018,0.9927285925,10.11277833,0.017203618,29.23909791,4_8C_80PER_4_8C,72,2,26,4_8C_80PER_4_8C,4.8,80,4.8,1.0721645,0,4_8C_80PER_4_8C,False,False,False,False,0.992539018,1.0641651,0.017203618,0.9926598078
8,129,1.0641587,0.9925330488,0.9926049081,10.02751667,0.017105518,29.39402168,4_8C_80PER_4_8C,72,2,26,4_8C_80PER_4_8C,4.8,80,4.8,1.0721645,0,4_8C_80PER_4_8C,False,False,False,False,0.9925330488,1.0641587,0.017105518,0.9925393207
8,130,1.0640317,0.9924145968,0.9924807434,10.02743833,0.017070794,29.25048332,4_8C_80PER_4_8C,72,2,26,4_8C_80PER_4_8C,4.8,80,4.8,1.0721645,0,4_8C_80PER_4_8C,False,False,False,False,0.9924145968,1.0640317,0.017070794,0.9924188563
8,131,1.0638392,0.9922350535,0.9923582016,10.11779667,0.017133163,29.32919573,4_8C_80PER_4_8C,72,2,26,4_8C_80PER_4_8C,4.8,80,4.8,1.0721645,0,4_8C_80PER_4_8C,False,False,False,False,0.9922350535,1.0638392,0.017133163,0.9922974872
8,132,1.0636643,0.9920719255,0.9922358929,10.117135,0.017102301,29.39231583,4_8C_80PER_4_8C,72,2,26,4_8C_80PER_4_8C,4.8,80,4.8,1.0721645,0,4_8C_80PER_4_8C,False,False,False,False,0.9920719255,1.0636643,0.017102301,0.9921744333
8,133,1.0637169,0.9921209852,0.9921012914,10.03214833,0.017152883,29.28413674,4_8C_80PER_4_8C,72,2,26,4_8C_80PER_4_8C,4.8,80,4.8,1.0721645,0,4_8C_80PER_4_8C,False,False,False,False,0.9921209852,1.0637169,0.017152883,0.9920489263
8,134,1.0635579,0.991972687,0.9919651695,10.11651,0.017081903,29.40440586,4_8C_80PER_4_8C,72,2,26,4_8C_80PER_4_8C,4.8,80,4.8,1.0721645,0,4_8C_80PER_4_8C,False,False,False,False,0.991972687,1.0635579,0.017081903,0.9919208371
8,135,1.0633572,0.9917854956,0.9918298405,10.03455333,0.017057806,29.48998108,4_8C_80PER_4_8C,72,2,26,4_8C_80PER_4_8C,4.8,80,4.8,1.0721645,0,4_8C_80PER_4_8C,False,False,False,False,0.9917854956,1.0633572,0.017057806,0.9917900586
8,136,1.0634049,0.991829985,0.9916946793,10.11295167,0.01721213,29.38039979,4_8C_80PER_4_8C,72,2,26,4_8C_80PER_4_8C,4.8,80,4.8,1.0721645,0,4_8C_80PER_4_8C,False,False,False,False,0.991829985,1.0634049,0.01721213,0.991656406
8,137,1.0631663,0.9916074446,0.9915600918,10.03476667,0.017146971,29.38793904,4_8C_80PER_4_8C,72,2,26,4_8C_80PER_4_8C,4.8,80,4.8,1.0721645,0,4_8C_80PER_4_8C,False,False,False,False,0.9916074446,1.0631663,0.017146971,0.9915202099
8,138,1.0631438,0.991586459,0.9914196562,10.11559333,0.017130364,29.51070615,4_8C_80PER_4_8C,72,2,26,4_8C_80PER_4_8C,4.8,80,4.8,1.0721645,0,4_8C_80PER_4_8C,False,False,False,False,0.991586459,1.0631438,0.017130364,0.99138197
8,139,1.0626109,0.991089427,0.9912823825,10.11214833,0.017048931,29.20377865,4_8C_80PER_4_8C,72,2,26,4_8C_80PER_4_8C,4.8,80,4.8,1.0721645,0,4_8C_80PER_4_8C,False,False,False,False,0.991089427,1.0626109,0.017048931,0.9912421146
8,140,1.0627773,0.9912446271,0.9911476037,10.11716833,0.017075201,29.46921895,4_8C_80PER_4_8C,72,2,26,4_8C_80PER_4_8C,4.8,80,4.8,1.0721645,0,4_8C_80PER_4_8C,False,False,False,False,0.9912446271,1.0627773,0.017075201,0.9911006149
8,141,1.0626109,0.991089427,0.991014294,10.11656,0.017020682,29.54343107,4_8C_80PER_4_8C,72,2,26,4_8C_80PER_4_8C,4.8,80,4.8,1.0721645,0,4_8C_80PER_4_8C,False,False,False,False,0.991089427,1.0626109,0.017020682,0.9909573716
8,142,1.0620526,0.9905687047,0.9908754347,10.12368,0.017224817,29.0968097,4_8C_80PER_4_8C,72,2,26,4_8C_80PER_4_8C,4.8,80,4.8,1.0721645,0,4_8C_80PER_4_8C,False,False,False,False,0.9905687047,1.0620526,0.017224817,0.9908118396
8,143,1.0621352,0.9906457451,0.9907336514,10.03788333,0.017123647,29.4367982,4_8C_80PER_4_8C,72,2,26,4_8C_80PER_4_8C,4.8,80,4.8,1.0721645,0,4_8C_80PER_4_8C,False,False,False,False,0.9906457451,1.0621352,0.017123647,0.9906637908
8,144,1.0620569,0.9905727153,0.9905879135,10.119305,0.017073721,29.53999453,4_8C_80PER_4_8C,72,2,26,4_8C_80PER_4_8C,4.8,80,4.8,1.0721645,0,4_8C_80PER_4_8C,False,False,False,False,0.9905727153,1.0620569,0.017073721,0.9905136816
8,145,1.0616086,0.9901545892,0.9904389392,10.12894833,0.017197065,29.12922546,4_8C_80PER_4_8C,72,2,26,4_8C_80PER_4_8C,4.8,80,4.8,1.0721645,0,4_8C_80PER_4_8C,False,False,False,False,0.9901545892,1.0616086,0.017197065,0.9903622026
8,146,1.0616575,0.9902001978,0.9902924085,10.12427,0.017081669,29.46676194,4_8C_80PER_4_8C,72,2,26,4_8C_80PER_4_8C,4.8,80,4.8,1.0721645,0,4_8C_80PER_4_8C,False,False,False,False,0.9902001978,1.0616575,0.017081669,0.9902096138
8,147,1.0615833,0.990130992,0.9901262213,10.12442833,0.017148102,29.47811797,4_8C_80PER_4_8C,72,2,26,4_8C_80PER_4_8C,4.8,80,4.8,1.0721645,0,4_8C_80PER_4_8C,False,False,False,False,0.990130992,1.0615833,0.017148102,0.9900570077
8,148,1.0612215,0.9897935438,0.9899775454,10.129165,0.017212147,29.30303305,4_8C_80PER_4_8C,72,2,26,4_8C_80PER_4_8C,4.8,80,4.8,1.0721645,0,4_8C_80PER_4_8C,False,False,False,False,0.9897935438,1.0612215,0.017212147,0.9899058052
8,149,1.0612686,0.9898374736,0.9898284545,10.12583833,0.017112784,29.52055688,4_8C_80PER_4_8C,72,2,26,4_8C_80PER_4_8C,4.8,80,4.8,1.0721645,0,4_8C_80PER_4_8C,False,False,False,False,0.9898374736,1.0612686,0.017112784,0.9897564163
8,150,1.0611731,0.9897484015,0.9896870863,10.122685,0.017186465,29.42507715,4_8C_80PER_4_8C,72,2,26,4_8C_80PER_4_8C,4.8,80,4.8,1.0721645,0,4_8C_80PER_4_8C,False,False,False,False,0.9897484015,1.0611731,0.017186465,0.9896091482
8,151,1.0608616,0.9894578677,0.9895370067,10.13173833,0.017150009,29.41669301,4_8C_80PER_4_8C,72,2,26,4_8C_80PER_4_8C,4.8,80,4.8,1.0721645,0,4_8C_80PER_4_8C,False,False,False,False,0.9894578677,1.0608616,0.017150009,0.9894639579
8,152,1.060624,0.9892362599,0.9893911475,10.13050667,0.017080493,29.46791641,4_8C_80PER_4_8C,72,2,26,4_8C_80PER_4_8C,4.8,80,4.8,1.0721645,0,4_8C_80PER_4_8C,False,False,False,False,0.9892362599,1.060624,0.017080493,0.9893199993
8,153,1.0605918,0.9892062272,0.989243437,10.13107,0.017186796,29.30072504,4_8C_80PER_4_8C,72,2,26,4_8C_80PER_4_8C,4.8,80,4.8,1.0721645,0,4_8C_80PER_4_8C,False,False,False,False,0.9892062272,1.0605918,0.017186796,0.9891758047
8,154,1.0603634,0.9889932002,0.9890947658,10.04841,0.017146738,29.36918789,4_8C_80PER_4_8C,72,2,26,4_8C_80PER_4_8C,4.8,80,4.8,1.0721645,0,4_8C_80PER_4_8C,False,False,False,False,0.9889932002,1.0603634,0.017146738,0.9890304326
