C1,Q1,C2,phase1_ideal_minutes,phase2_ideal_minutes,T_ideal_physical,T_ideal_as_written_minus,nearest_observed_distance_normalized,nearest_observed_index,inside_rectangle,inside_convex_hull,inside_trust_region,inside_main_domain,predicted_charge_time,predicted_charge_time_se,predicted_SOH200,predicted_SOH200_se,predicted_slope50_200,predicted_slope50_200_se,predicted_degradation_rate,predicted_degradation_rate_se,predicted_EOL,predicted_EOL_se,stress_p,soc_weighted_stress,pareto_rank,sensitivity_p
4.85,57.0,4.8,7.051546391752577,2.8750000000000004,9.926546391752577,4.176546391752577,0.3779664074511662,5,True,True,True,True,10.15025393871589,0.432879390839616,0.9960155004544796,0.00051094417100612,-0.0024597011645657377,0.00028249500541501643,0.0024597011645657377,0.00028249500541501643,1495.4536318944274,61.78130903938707,2.0,23.38378125,139,2.0
4.85,56.0,4.8,6.927835051546393,3.0,9.927835051546392,3.927835051546393,0.39432171932325016,5,True,True,True,True,10.151542598509705,0.432879390839616,0.9960305833991651,0.0005102624884870986,-0.0024509145878157854,0.00028217848503628496,0.0024509145878157854,0.00028217848503628496,1496.4748535661943,61.97561875045198,2.0,23.37775,140,2.0
4.85,55.0,4.8,6.804123711340207,3.125,9.929123711340207,3.679123711340207,0.41068007185717104,5,True,True,True,True,10.15283125830352,0.432879390839616,0.9960456092487956,0.0005095846899889211,-0.0024421593985904937,0.0002818639645966922,0.0024421593985904937,0.0002818639645966922,1497.4967726141167,62.17090249286444,2.0,23.371718749999996,141,2.0
4.85,54.0,4.8,6.680412371134023,3.2500000000000004,9.930412371134024,3.430412371134022,0.42704111562382635,5,True,True,True,True,10.154119918097336,0.432879390839616,0.9960605782194991,0.0005089106886563791,-0.0024334354847669534,0.0002815513973744103,0.0024334354847669534,0.0002815513973744103,1498.5193895144196,62.36715657642297,2.0,23.365687499999996,142,2.0
4.85,71.0,4.7,8.783505154639174,1.1489361702127658,9.93244132485194,7.634568984426409,0.15884251862050905,5,True,True,True,True,10.156148871815253,0.432879390839616,0.9960713238679356,0.0005084275720403238,-0.002427171769618433,0.0002813274682167859,0.002427171769618433,0.0002813274682167859,1499.2563181782834,62.50909920674452,2.0,23.361343749999996,143,2.0
4.85,66.0,4.75,8.164948453608249,1.7684210526315791,9.933369506239828,6.3965274009766695,0.23250602984334567,5,True,True,True,True,10.15707705320314,0.432879390839616,0.996088194623039,0.0005076702324475918,-0.0024173357347459777,0.0002809766249719218,0.0024173357347459777,0.0002809766249719218,1500.4181138022432,62.73374945322832,2.0,23.354499999999998,144,2.0
4.85,65.0,4.75,8.041237113402062,1.894736842105263,9.935973955507325,6.146500271296799,0.2487019456768326,5,True,True,True,True,10.159681502470638,0.432879390839616,0.9961176015244593,0.0005063532746365459,-0.0024001851117271215,0.0002803670760304378,0.0024001851117271215,0.0002803670760304378,1502.4574085902923,63.13063701549505,2.0,23.342499999999998,145,2.0
4.85,64.0,4.75,7.917525773195877,2.0210526315789474,9.938578404774823,5.896473141616929,0.2649221613520348,5,True,True,True,True,10.162285951738136,0.432879390839616,0.996146787360216,0.0005050497531642941,-0.002383156169724972,0.00027976439985791127,0.002383156169724972,0.00027976439985791127,1504.499475087903,63.53129593900591,2.0,23.330499999999997,146,2.0
4.85,69.0,4.7,8.536082474226804,1.404255319148936,9.94033779337574,7.131827155077868,0.18968590923678533,5,True,True,True,True,10.164045340339053,0.432879390839616,0.9961588077941538,0.0005045137999069534,-0.0023761405425818906,0.000279516786750204,0.0023761405425818906,0.000279516786750204,1505.345830566533,63.69829119147264,2.0,23.32553125,147,2.0
4.85,63.0,4.75,7.793814432989691,2.1473684210526316,9.941182854042323,5.6464460119370585,0.2811624713390621,5,True,True,True,True,10.164890401005636,0.432879390839616,0.9961757537921649,0.0005037590448116313,-0.002366248045431555,0.0002791682602180515,0.002366248045431555,0.0002791682602180515,1506.5443170622473,63.935697956287605,2.0,23.3185,148,2.0
4.85,62.0,4.75,7.670103092783506,2.2736842105263158,9.943787303309822,5.396418882257191,0.29741958396448653,5,True,True,True,True,10.167494850273135,0.432879390839616,0.996204502469669,0.0005024805447706758,-0.0023494598816639076,0.0002785783305014988,0.0023494598816639076,0.0002785783305014988,1508.5919382856173,64.34381507046864,2.0,23.3065,149,2.0
4.85,61.0,4.75,7.54639175257732,2.4,9.94639175257732,5.146391752577321,0.31369088683573765,5,True,True,True,True,10.170099299540633,0.432879390839616,0.9962330350296917,0.0005012136663044625,-0.0023327908273206646,0.000277994293558149,0.0023327908273206646,0.000277994293558149,1510.6423425354317,64.75561956392373,2.0,23.2945,150,2.0
4.85,67.0,4.7,8.288659793814434,1.6595744680851066,9.94823426189954,6.629085325729327,0.22108935363902318,5,True,True,True,True,10.171941808862853,0.432879390839616,0.996244343624604,0.000500712004806201,-0.0023261822458444854,0.0002777631641583375,0.0023261822458444854,0.0002777631641583375,1511.4600766582068,64.92071908270655,2.0,23.28971875,151,2.0
4.8,60.0,4.9,7.5,2.4489795918367343,9.948979591836734,5.051020408163266,0.33206636010786367,5,True,True,True,True,10.172687138800047,0.432879390839616,0.996261353096891,0.0004999578404054042,-0.002316240037338893,0.0002774158415284267,0.002316240037338893,0.0002774158415284267,1512.6955335942428,65.1710840061927,2.0,23.282500000000002,152,2.0
4.8,61.0,4.9,7.625000000000001,2.326530612244898,9.951530612244898,5.2984693877551035,0.3158908261330774,5,True,True,True,True,10.175238159208211,0.432879390839616,0.996289749931427,0.0004986995966805197,-0.0022996361067865916,0.0002768367319852914,0.0022996361067865916,0.0002768367319852914,1514.7729464244537,65.59456588077968,2.0,23.270375,153,2.0
4.8,62.0,4.9,7.750000000000001,2.204081632653061,9.954081632653061,5.54591836734694,0.29973897056748366,5,True,True,True,True,10.177789179616374,0.432879390839616,0.9963179310782471,0.0004974515224762647,-0.002283151201251271,0.00027626272044412156,0.002283151201251271,0.00027626272044412156,1516.853212204233,66.02172896594539,2.0,23.258249999999997,154,2.0
4.85,65.0,4.7,8.041237113402062,1.9148936170212765,9.956130730423338,6.126343496380786,0.25284426058408366,5,True,True,True,True,10.17983827738665,0.432879390839616,0.9963279747395651,0.0004970067746497389,-0.002277274321072954,0.0002760582669139405,0.002277274321072954,0.0002760582669139405,1517.5991569139037,66.17564941529504,2.0,23.25390625,155,2.0
4.8,63.0,4.9,7.875,2.0816326530612246,9.956632653061224,5.793367346938775,0.28361483889376365,5,True,True,True,True,10.180340200024537,0.432879390839616,0.9963458981756038,0.0004962130838328154,-0.0022667844675039674,0.00027569351716371846,0.0022667844675039674,0.00027569351716371846,1518.9363348515872,66.45254590135745,2.0,23.246125,156,2.0
4.85,56.0,4.75,6.927835051546393,3.0315789473684207,9.959413998914814,3.896256104177972,0.395198860202895,5,True,True,True,True,10.183121545878127,0.432879390839616,0.9963725125050691,0.0004950342836962776,-0.0022512028287222075,0.00027515204101174703,0.0022512028287222075,0.00027515204101174703,1520.9362417506193,66.86900309622814,2.0,23.234499999999997,157,2.0
4.85,55.0,4.75,6.804123711340207,3.1578947368421053,9.962018448182313,3.6462289744981016,0.41152234714075303,5,True,True,True,True,10.185725995145626,0.432879390839616,0.9963997820537523,0.0004938257820985379,-0.0022352308929668896,0.00027459720892847485,0.0022352308929668896,0.00027459720892847485,1523.0034237729005,67.30236635260805,2.0,23.222499999999997,158,2.0
4.85,63.0,4.7,7.793814432989691,2.170212765957447,9.964027198947138,5.6236016670322435,0.2848331048462568,5,True,True,True,True,10.18773474591045,0.432879390839616,0.9964097435533223,0.0004933840657789628,-0.002229394684222431,0.0002743944795898138,0.002229394684222431,0.0002743944795898138,1523.763172202267,67.46237223441668,2.0,23.21809375,159,2.0
4.85,54.0,4.75,6.680412371134023,3.28421052631579,9.964622897449813,3.3962018448182327,0.4278511834842408,5,True,True,True,True,10.188330444413126,0.432879390839616,0.9964268466042693,0.000492625272188562,-0.0022193722756245187,0.00027404630017869967,0.0022193722756245187,0.00027404630017869967,1525.0734154077059,67.73923137132815,2.0,23.210499999999996,160,2.0
4.8,54.0,4.85,6.750000000000002,3.2164948453608253,9.966494845360828,3.5335051546391765,0.42704111562382635,5,True,True,True,True,10.19020239232414,0.432879390839616,0.9964574688093196,0.0004912651168742144,-0.0022014208549251918,0.00027342239351510624,0.0022014208549251918,0.00027342239351510624,1527.4379345426269,68.24177331744627,2.0,23.196812499999997,161,2.0
4.8,55.0,4.85,6.875,3.0927835051546393,9.967783505154639,3.7822164948453607,0.41068007185717104,5,True,True,True,True,10.191491052117952,0.432879390839616,0.9964708787247645,0.000490668722755212,-0.0021935569104837333,0.00027314890160359465,0.0021935569104837333,0.00027314890160359465,1528.4809977896348,68.46463909136608,2.0,23.19078125,162,2.0
4.8,56.0,4.85,7.000000000000001,2.9690721649484537,9.969072164948454,4.030927835051547,0.39432171932325016,5,True,True,True,True,10.192779711911767,0.432879390839616,0.9964842378782478,0.0004900740519414098,-0.0021857210577277105,0.0002728762396614734,0.0021857210577277105,0.0002728762396614734,1529.5247733280642,68.68837276511486,2.0,23.18475,163,2.0
4.8,57.0,4.85,7.124999999999999,2.8453608247422686,9.970360824742269,4.2796391752577305,0.3779664074511662,5,True,True,True,True,10.194068371705582,0.432879390839616,0.9964975464619241,0.0004894810512289952,-0.0021779131963076378,0.0002726043786312729,0.0021779131963076378,0.0002726043786312729,1530.5692616443284,68.91297123359246,2.0,23.178718749999998,164,2.0
4.8,58.0,4.85,7.25,2.7216494845360826,9.971649484536083,4.528350515463917,0.3616145488155888,5,True,True,True,True,10.195357031499396,0.432879390839616,0.9965108046672205,0.0004888896683264465,-0.002170133226232505,0.0002723332899386336,0.002170133226232505,0.0002723332899386336,1531.61446322517,69.13843141307723,2.0,23.172687500000002,165,2.0
4.8,59.0,4.85,7.375,2.597938144329897,9.972938144329897,4.777061855670103,0.34526663405363506,5,True,True,True,True,10.19664569129321,0.432879390839616,0.9965240126848398,0.0004882998518441413,-0.002162381047868476,0.00027206294548700905,0.002162381047868476,0.00027206294548700905,1532.6603785576688,69.36475024129096,2.0,23.16665625,166,2.0
4.8,60.0,4.85,7.5,2.4742268041237114,9.974226804123711,5.025773195876289,0.32892325121282556,5,True,True,True,True,10.197934351087024,0.432879390839616,0.9965371707047624,0.00048771155128392047,-0.0021546565619376436,0.00027179331765231595,0.0021546565619376436,0.00027179331765231595,1533.7070081292313,69.59192467746291,2.0,23.160625,167,2.0
4.8,61.0,4.85,7.625000000000001,2.350515463917526,9.975515463917526,5.2744845360824755,0.3125851111428187,5,True,True,True,True,10.19922301088084,0.432879390839616,0.9965502789162501,0.00048712471702852723,-0.002146959669516724,0.0002715243792777115,0.002146959669516724,0.0002715243792777115,1534.754352427602,69.81995170238832,2.0,23.154593749999997,168,2.0
4.8,62.0,4.85,7.750000000000001,2.2268041237113403,9.976804123711341,5.523195876288661,0.2962530812497736,5,True,True,True,True,10.200511670674654,0.432879390839616,0.996563337507848,0.0004865393003314195,-0.0021392902720358347,0.00027125610366828136,0.0021392902720358347,0.00027125610366828136,1535.8024119408576,70.04882831846682,2.0,23.148562499999997,169,2.0
4.8,63.0,4.85,7.875,2.103092783505155,9.978092783505154,5.771907216494845,0.2799282310054948,5,True,True,True,True,10.201800330468467,0.432879390839616,0.9965763466673871,0.00048595525330635256,-0.0021316482712771825,0.00027098846458583476,0.0021316482712771825,0.00027098846458583476,1536.8511871574044,70.27855154974714,2.0,23.142531249999998,170,2.0
4.8,64.0,4.85,8.0,1.9793814432989691,9.97938144329897,6.020618556701031,0.26361189426846865,5,True,True,True,True,10.203088990262282,0.432879390839616,0.9965893065819883,0.0004853725289172364,-0.0021240335693738367,0.0002707214362436649,0.0021240335693738367,0.0002707214362436649,1537.9006785659876,70.50911844197097,2.0,23.136499999999998,171,2.0
4.8,65.0,4.85,8.125,1.8556701030927836,9.980670103092784,6.269329896907216,0.24730575611541866,5,True,True,True,True,10.204377650056097,0.432879390839616,0.9966022174380632,0.00048479108096785177,-0.002116446068808465,0.00027045499330139475,0.002116446068808465,0.00027045499330139475,1538.9508866556807,70.7405260625934,2.0,23.13046875,172,2.0
4.8,66.0,4.85,8.25,1.7319587628865982,9.981958762886599,6.518041237113402,0.23101197617849054,5,True,True,True,True,10.205666309849912,0.432879390839616,0.9966150794213184,0.00048421086409175713,-0.0021088856724120987,0.00027018911085976906,0.0021088856724120987,0.00027018911085976906,1540.0018119158954,70.9727715008108,2.0,23.1244375,173,2.0
4.8,67.0,4.85,8.375000000000002,1.6082474226804127,9.983247422680414,6.766752577319589,0.21473336766797096,5,True,True,True,True,10.206954969643727,0.432879390839616,0.9966278927167573,0.00048363183374227535,-0.002101352283362866,0.00026992376445557695,0.002101352283362866,0.00026992376445557695,1541.053454836376,71.20585186758527,2.0,23.11840625,174,2.0
4.8,68.0,4.85,8.500000000000002,1.4845360824742269,9.984536082474229,7.015463917525775,0.19847366365396812,5,True,True,True,True,10.208243629437542,0.432879390839616,0.996640657508683,0.000483053946182417,-0.002093845805184768,0.0002696589300565142,0.002093845805184768,0.0002696589300565142,1542.1058159072013,71.43976429565018,2.0,23.112375,175,2.0
4.8,69.0,4.85,8.625,1.3608247422680413,9.985824742268042,7.264175257731958,0.18223792432008468,5,True,True,True,True,10.209532289231355,0.432879390839616,0.996653373980701,0.00048247715847499217,-0.00208636614174643,0.00026939458405608643,0.00208636614174643,0.00026939458405608643,1543.1588956187877,71.67450593952456,2.0,23.106343749999997,176,2.0
4.8,70.0,4.85,8.75,1.2371134020618557,9.987113402061855,7.512886597938144,0.16603318005393175,5,True,True,True,True,10.210820949025168,0.432879390839616,0.9966660423157215,0.00048190142847269853,-0.002078913197259905,0.0002691307032686122,0.002078913197259905,0.0002691307032686122,1544.2126944618767,71.91007397551155,2.0,23.1003125,177,2.0
4.8,71.0,4.85,8.875,1.1134020618556701,9.98840206185567,7.76159793814433,0.14986948528374183,5,True,True,True,True,10.212109608818983,0.432879390839616,0.9966786626959628,0.00048132671480833375,-0.002071486876279386,0.0002688672649241503,0.002071486876279386,0.0002688672649241503,1545.2672129275588,72.14646560170372,2.0,23.094281249999998,178,2.0
4.85,56.0,4.7,6.927835051546393,3.063829787234042,9.991664838780435,3.864005264312351,0.39781867908952834,5,True,True,True,True,10.215372385743748,0.432879390839616,0.9966818592226141,0.0004811809599497627,-0.0020696056636115012,0.0002688004493555508,0.0020696056636115012,0.0002688004493555508,1545.5350550162323,72.20661288816075,2.0,23.09275,179,2.0
4.85,55.0,4.7,6.804123711340207,3.1914893617021276,9.995613073042335,3.6126343496380793,0.41403889252472914,5,True,True,True,True,10.219320620005648,0.432879390839616,0.9967190114635035,0.0004794809686542868,-0.0020477333826359437,0.0002680210048156193,0.0020477333826359437,0.0002680210048156193,1548.6706154296264,72.91387946547272,2.0,23.07484375,180,2.0
4.85,61.0,4.65,7.54639175257732,2.4516129032258065,9.998004655803127,5.094778849351513,0.3224005872959565,5,True,True,True,True,10.22171220276644,0.432879390839616,0.9967264175753571,0.0004791407186190461,-0.0020433715880666015,0.0002678649620740429,0.0020433715880666015,0.0002678649620740429,1549.3006824471981,73.05669116593317,2.0,23.07125,181,2.0
4.85,54.0,4.7,6.680412371134023,3.319148936170213,9.999561307304235,3.3612634349638095,0.43027223653837493,5,True,True,True,True,10.223268854267548,0.432879390839616,0.99675574772174,0.00047778847411630425,-0.002026092255200154,0.00026724465428055967,0.002026092255200154,0.00026724465428055967,1551.8125372251686,73.62830347632146,2.0,23.056937499999997,182,2.0
4.8,53.0,4.8,6.625,3.375000000000001,10.0,3.249999999999999,0.4426229508196722,5,True,True,True,True,10.223707546963313,0.432879390839616,0.9967901178796639,0.00047619357517644654,-0.0020058324644809306,0.00026651267216206136,0.0020058324644809306,0.00026651267216206136,1554.7903433302197,74.31060025045868,2.0,23.04,183,2.0
4.8,78.0,4.75,9.750000000000002,0.25263157894736843,10.002631578947371,9.497368421052633,0.04204165338983692,5,True,True,True,True,10.226339125910684,0.432879390839616,0.9968141228830785,0.00047507258940305663,-0.0019916752514665625,0.00026599791922855294,0.0019916752514665625,0.00026599791922855294,1556.8925245282642,74.79525945674199,2.0,23.0280625,184,2.0
4.8,77.0,4.75,9.625000000000002,0.3789473684210526,10.003947368421054,9.24605263157895,0.05577835982629009,5,True,True,True,True,10.227654915384367,0.432879390839616,0.9968260579803896,0.00047451296147612106,-0.001984634159883875,0.0002657408457073359,0.001984634159883875,0.0002657408457073359,1557.9446807461527,75.03875337551433,2.0,23.022093749999996,185,2.0
4.8,76.0,4.75,9.5,0.5052631578947369,10.005263157894737,8.994736842105263,0.07065720170042787,5,True,True,True,True,10.22897070485805,0.432879390839616,0.996837948365823,0.0004739538684902162,-0.0019776179603967574,0.0002654839510130028,0.0019776179603967574,0.0002654839510130028,1558.9975480167886,75.28302023952327,2.0,23.016125,186,2.0
4.8,75.0,4.75,9.375,0.631578947368421,10.006578947368421,8.743421052631579,0.08608800614152226,5,True,True,True,True,10.230286494331734,0.432879390839616,0.9968497942068808,0.0004733952799532764,-0.0019706265650051374,0.0002652272182126065,0.0019706265650051374,0.0002652272182126065,1560.0511268207051,75.5280576254757,2.0,23.010156249999998,187,2.0
4.8,74.0,4.75,9.25,0.7578947368421052,10.007894736842106,8.492105263157894,0.101820132453138,5,True,True,True,True,10.231602283805419,0.432879390839616,0.9968615956704373,0.0004728371659888467,-0.001963659886020077,0.0002649706307038022,0.001963659886020077,0.0002649706307038022,1561.1054176387586,75.77386313048092,2.0,23.0041875,188,2.0
4.8,73.0,4.75,9.125,0.8842105263157896,10.00921052631579,8.24078947368421,0.117732849562857,5,True,True,True,True,10.232918073279103,0.432879390839616,0.9968733529227418,0.0004722794973279399,-0.0019567178360626247,0.00026471417221060807,0.0019567178360626247,0.00026471417221060807,1562.1604209521336,76.02043437199495,2.0,22.99821875,189,2.0
4.8,72.0,4.75,9.0,1.0105263157894737,10.010526315789473,7.989473684210527,0.13376172203463155,5,True,True,True,True,10.234233862752786,0.432879390839616,0.996885066129421,0.0004717222453008591,-0.0019498003280627456,0.00026445782677917594,0.0019498003280627456,0.00026445782677917594,1563.2161372423395,76.26776898776279,2.0,22.99225,190,2.0
4.8,71.0,4.75,8.875,1.1368421052631579,10.011842105263158,7.738157894736842,0.14986948528374183,5,True,True,True,True,10.23554965222647,0.432879390839616,0.9968967354554805,0.00047116538182918384,-0.001942907275258218,0.0002642015787736558,0.001942907275258218,0.0002642015787736558,1564.2725669912086,76.51586463575195,2.0,22.986281249999998,191,2.0
4.8,70.0,4.75,8.75,1.263157894736842,10.013157894736842,7.4868421052631575,0.16603318005393172,5,True,True,True,True,10.236865441700155,0.432879390839616,0.9969083610653083,0.0004706088794177068,-0.0019360385911935533,0.0002639454128720154,0.0019360385911935533,0.0002639454128720154,1565.3297106808998,76.76471899408456,2.0,22.9803125,192,2.0
4.8,69.0,4.75,8.625,1.3894736842105262,10.014473684210525,7.235526315789474,0.18223792432008468,5,True,True,True,True,10.238181231173838,0.432879390839616,0.9969199431226766,0.000470052711146613,-0.0019291941897188855,0.000263689314061968,0.0019291941897188855,0.000263689314061968,1566.387568793898,77.01432976097335,2.0,22.97434375,193,2.0
4.8,68.0,4.75,8.500000000000002,1.5157894736842104,10.015789473684212,6.984210526315792,0.19847366365396812,5,True,True,True,True,10.239497020647525,0.432879390839616,0.9969314817907436,0.0004694968506635487,-0.0019223739849889344,0.0002634332676369093,0.0019223739849889344,0.0002634332676369093,1567.4461418130131,77.26469465464535,2.0,22.968375,194,2.0
4.8,67.0,4.75,8.375000000000002,1.642105263157895,10.017105263157896,6.732894736842107,0.21473336766797096,5,True,True,True,True,10.24081281012121,0.432879390839616,0.9969429772320568,0.0004689412721759074,-0.0019155778914618888,0.00026317725919186075,0.0019155778914618888,0.00026317725919186075,1568.5054302213855,77.51581141327188,2.0,22.96240625,195,2.0
4.8,66.0,4.75,8.25,1.7684210526315791,10.01842105263158,6.481578947368421,0.23101197617849054,5,True,True,True,True,10.242128599594892,0.432879390839616,0.9969544296085543,0.0004683859504431461,-0.0019088058238983594,0.00026292127461952043,0.0019088058238983594,0.00026292127461952043,1569.5654345024757,77.7676777948938,2.0,22.9564375,196,2.0
4.8,65.0,4.75,8.125,1.894736842105263,10.019736842105264,6.230263157894737,0.24730575611541866,5,True,True,True,True,10.243444389068577,0.432879390839616,0.9969658390815678,0.0004678308607690773,-0.001902057697360298,0.0002626653001062509,0.001902057697360298,0.0002626653001062509,1570.6261551400773,78.02029157734495,2.0,22.95046875,197,2.0
4.8,64.0,4.75,8.0,2.0210526315789474,10.021052631578947,5.978947368421053,0.26361189426846865,5,True,True,True,True,10.24476017854226,0.432879390839616,0.9969772058118245,0.00046727597899444363,-0.0018953334272099336,0.000262409322128196,0.0018953334272099336,0.000262409322128196,1571.6875926183063,78.27365055816995,2.0,22.944499999999998,198,2.0
4.8,63.0,4.75,7.875,2.1473684210526316,10.022368421052631,5.727631578947369,0.2799282310054948,5,True,True,True,True,10.246075968015944,0.432879390839616,0.9969885299594495,0.00046672128148932704,-0.001888632929108716,0.00026215332744739553,0.001888632929108716,0.00026215332744739553,1572.7497474216077,78.5277525545471,2.0,22.938531249999997,199,2.0
4.8,62.0,4.75,7.750000000000001,2.2736842105263158,10.023684210526316,5.476315789473685,0.2962530812497736,5,True,True,True,True,10.247391757489629,0.432879390839616,0.9969998116839682,0.0004661667451458664,-0.0018819561190162432,0.000261897303107929,0.0018819561190162432,0.000261897303107929,1573.8126200347535,78.78259540320204,2.0,22.932562499999996,200,2.0
4.8,61.0,4.75,7.625000000000001,2.4,10.025,5.225000000000001,0.3125851111428187,5,True,True,True,True,10.248707546963313,0.432879390839616,0.9970110511443081,0.00046561234737079084,-0.0018753029131892316,0.00026164123643207277,0.0018753029131892316,0.00026164123643207277,1574.876210942842,79.03817696032674,2.0,22.92659375,201,2.0
4.8,60.0,4.75,7.5,2.526315789473684,10.026315789473685,4.973684210526316,0.32892325121282556,5,True,True,True,True,10.250023336436998,0.432879390839616,0.9970222484988015,0.0004650580660783251,-0.0018686732281804415,0.00026138511501658994,0.0018686732281804415,0.00026138511501658994,1575.9405206313018,79.29449510149026,2.0,22.920625,202,2.0
4.8,59.0,4.75,7.375,2.6526315789473682,10.027631578947368,4.722368421052632,0.34526663405363506,5,True,True,True,True,10.25133912591068,0.432879390839616,0.9970334039051875,0.0004645038796828534,-0.0018620669808376417,0.00026112892672892587,0.0018620669808376417,0.00026112892672892587,1577.00554958589,79.5515477215544,2.0,22.91465625,203,2.0
4.8,58.0,4.75,7.25,2.7789473684210524,10.028947368421052,4.471052631578948,0.3616145488155888,5,True,True,True,True,10.252654915384365,0.432879390839616,0.9970445175206143,0.000463949767091948,-0.0018554840883025718,0.00026087265970354385,0.0018554840883025718,0.00026087265970354385,1578.0712982926896,79.80933273458183,2.0,22.9086875,204,2.0
4.8,57.0,4.75,7.124999999999999,2.905263157894737,10.030263157894737,4.219736842105262,0.3779664074511662,5,True,True,True,True,10.25397070485805,0.432879390839616,0.9970555895016412,0.0004633957076992379,-0.0018489244680098972,0.000260616302338245,0.0018489244680098972,0.000260616302338245,1579.1377672381122,80.0678480737458,2.0,22.90271875,205,2.0
4.8,56.0,4.75,7.000000000000001,3.0315789473684207,10.031578947368422,3.96842105263158,0.39432171932325016,5,True,True,True,True,10.255286494331735,0.432879390839616,0.9970666200042413,0.00046284168137748104,-0.0018423880376861666,0.0002603598432905243,0.0018423880376861666,0.0002603598432905243,1580.2049569088995,80.32709169123996,2.0,22.89675,206,2.0
4.8,55.0,4.75,6.875,3.1578947368421053,10.032894736842106,3.7171052631578947,0.41068007185717104,5,True,True,True,True,10.25660228380542,0.432879390839616,0.9970776091838032,0.0004622876684717165,-0.001835874715348787,0.00026010327147400536,0.001835874715348787,0.00026010327147400536,1581.2728677921198,80.58706155818497,2.0,22.89078125,207,2.0
4.8,54.0,4.75,6.750000000000002,3.28421052631579,10.034210526315793,3.465789473684212,0.42704111562382635,5,True,True,True,True,10.257918073279106,0.432879390839616,0.9970885571951332,0.00046173364979237673,-0.001829384419305002,0.0002598465760548533,0.001829384419305002,0.0002598465760548533,1582.341500375175,80.84775566453277,2.0,22.8848125,208,2.0
4.8,71.0,4.65,8.875,1.161290322580645,10.036290322580644,7.713709677419355,0.16733507947887022,5,True,True,True,True,10.259997869543957,0.432879390839616,0.9970963846884607,0.00046133625064378656,-0.0018247432121328677,0.00025966237217068145,0.0018247432121328677,0.00025966237217068145,1583.1084512229534,81.03519061259911,2.0,22.880531249999997,209,2.0
4.8,66.0,4.7,8.25,1.7872340425531914,10.037234042553191,6.462765957446809,0.235465699125714,5,True,True,True,True,10.260941589516504,0.432879390839616,0.997108739937902,0.0004607067512740323,-0.0018174158953024515,0.00025937045334913035,0.0018174158953024515,0.00025937045334913035,1584.3240173754327,81.33283526261103,2.0,22.87375,210,2.0
4.75,63.0,4.9,7.957894736842104,2.0816326530612246,10.039527389903329,5.87626208378088,0.2848331048462569,5,True,True,True,True,10.263234936866642,0.432879390839616,0.9971153796951471,0.00046036731435097943,-0.0018134774384601679,0.0002592129782348422,0.0018134774384601679,0.0002592129782348422,1584.979802032242,81.49370154274797,2.0,22.87009375,211,2.0
4.8,65.0,4.7,8.125,1.9148936170212765,10.039893617021276,6.210106382978724,0.25147107057212115,5,True,True,True,True,10.263601163984589,0.432879390839616,0.9971302493530998,0.00045960420630535356,-0.0018046554535457889,0.0002588587741516368,0.0018046554535457889,0.0002588587741516368,1586.4549073001326,81.85628895172256,2.0,22.861874999999998,212,2.0
4.8,64.0,4.7,8.0,2.0425531914893615,10.042553191489361,5.957446808510639,0.267523444069263,5,True,True,True,True,10.266260738452674,0.432879390839616,0.9971515987498516,0.00045850129626065364,-0.0017919846054117294,0.0002583464119537371,0.0017919846054117294,0.0002583464119537371,1588.5886632369748,82.38257187188785,2.0,22.849999999999998,213,2.0
4.8,69.0,4.65,8.625,1.4193548387096773,10.044354838709678,7.205645161290323,0.19685229809549853,5,True,True,True,True,10.268062385672991,0.432879390839616,0.9971603729875467,0.00045804548314652585,-0.0017867755515500066,0.00025813450873083516,0.0017867755515500066,0.00025813450873083516,1589.47107892384,82.6008322384957,2.0,22.84509375,214,2.0
4.8,63.0,4.7,7.875,2.170212765957447,10.045212765957448,5.704787234042553,0.28361483889376354,5,True,True,True,True,10.268920312920761,0.432879390839616,0.9971727893186082,0.0004573978920218576,-0.001779402721845461,0.00025783329340065214,0.001779402721845461,0.00025783329340065214,1590.725289040699,82.9116691157204,2.0,22.838124999999998,215,2.0
4.75,65.0,4.9,8.210526315789474,1.8367346938775508,10.047261009667025,6.3737916219119235,0.25284426058408377,5,True,True,True,True,10.270968556630338,0.432879390839616,0.9971802795347122,0.00045700575080681333,-0.0017749541410776015,0.0002576508058992175,0.0017749541410776015,0.0002576508058992175,1591.4850450850129,83.10031261415669,2.0,22.833906250000002,216,2.0
4.8,62.0,4.7,7.750000000000001,2.2978723404255317,10.047872340425533,5.452127659574469,0.29973897056748355,5,True,True,True,True,10.271579887388846,0.432879390839616,0.9971938222409644,0.00045629387096605116,-0.0017669091782088948,0.00025731934867737,0.0017669091782088948,0.00025731934867737,1592.8647885712273,83.44356605873233,2.0,22.826249999999998,217,2.0
4.8,61.0,4.7,7.625000000000001,2.425531914893617,10.050531914893618,5.199468085106384,0.3158908261330773,5,True,True,True,True,10.274239461856931,0.432879390839616,0.9972146986897242,0.0004551891167737737,-0.0017545033542496608,0.0002568045114080832,0.0017545033542496608,0.0002568045114080832,1595.0071656936789,83.97824835612104,2.0,22.814375,218,2.0
