C1,Q1,C2,phase1_ideal_minutes,phase2_ideal_minutes,T_ideal_physical,T_ideal_as_written_minus,nearest_observed_distance_normalized,nearest_observed_index,inside_rectangle,inside_convex_hull,inside_trust_region,inside_main_domain,predicted_charge_time,predicted_charge_time_se,predicted_SOH200,predicted_SOH200_se,predicted_slope50_200,predicted_slope50_200_se,predicted_degradation_rate,predicted_degradation_rate_se,predicted_EOL,predicted_EOL_se,stress_p,soc_weighted_stress,SOH200_harm_predicted,EOL_harm_predicted,pareto_rank,optimization_response,optimization_harm
4.7,60.0,4.8,7.659574468085106,2.5,10.159574468085106,5.159574468085106,0.3320663601078636,5,True,True,True,True,10.383282015048419,0.432879390839616,0.9979492656837851,0.0004084860588189024,-0.0013142961167350372,0.00023447137202079068,0.0013142961167350372,0.00023447137202079068,1685.3706471144992,108.15528673752394,2.0,22.3275,0.0020507343162149416,-1685.3706471144992,287,slope50_200,0.0013142961167350372
4.7,67.0,4.85,8.553191489361703,1.6082474226804127,10.161438912042115,6.94494406668129,0.22108935363902318,5,True,True,True,True,10.385146459005428,0.432879390839616,0.9979553417222,0.00040801726142602064,-0.001310621439153277,0.0002342414938449092,0.001310621439153277,0.0002342414938449092,1686.2710354768642,108.41008094220963,2.0,22.322781250000002,0.002044658277799982,-1686.2710354768642,288,slope50_200,0.001310621439153277
4.7,61.0,4.8,7.787234042553192,2.375,10.162234042553191,5.412234042553192,0.31589082613307734,5,True,True,True,True,10.385941589516504,0.432879390839616,0.9979645220408475,0.000407305735569894,-0.0013050681799199465,0.00023389238491565453,0.0013050681799199465,0.00023389238491565453,1687.6374431056818,108.79721062312142,2.0,22.315625000000004,0.0020354779591524874,-1687.6374431056818,289,slope50_200,0.0013050681799199465
4.7,62.0,4.8,7.914893617021277,2.25,10.164893617021278,5.664893617021277,0.29973897056748355,5,True,True,True,True,10.38860116398459,0.432879390839616,0.9979796648988433,0.0004061235403799589,-0.0012959050343012786,0.00023331179280870482,0.0012959050343012786,0.00023331179280870482,1689.907287900445,109.44152094134274,2.0,22.30375,0.002020335101156734,-1689.907287900445,290,slope50_200,0.0012959050343012786
4.75,65.0,4.6,8.210526315789474,1.956521739130435,10.16704805491991,6.254004576659039,0.26877587209009524,5,True,True,True,True,10.390755601883223,0.432879390839616,0.9979850174346871,0.00040570310435630755,-0.0012926652178495031,0.00023310514600122383,0.0012926652178495031,0.00023310514600122383,1690.7144148664668,109.67099417075909,2.0,22.29953125,0.0020149825653128506,-1690.7144148664668,291,slope50_200,0.0012926652178495031
4.7,63.0,4.8,8.042553191489361,2.1250000000000004,10.167553191489361,5.917553191489361,0.28361483889376354,5,True,True,True,True,10.391260738452674,0.432879390839616,0.9979946951021443,0.0004049395000045424,-0.0012868062249670493,0.00023272960937397808,0.0012868062249670493,0.00023272960937397808,1692.1801855993808,110.08821246239796,2.0,22.291875000000005,0.0020053048978556642,-1692.1801855993808,292,slope50_200,0.0012868062249670493
4.7,69.0,4.85,8.808510638297872,1.3608247422680413,10.169335380565913,7.44768589602983,0.18968590923678535,5,True,True,True,True,10.393042927529226,0.432879390839616,0.9980008722591808,0.0004044497722406866,-0.0012830656554804482,0.00023248861449408562,0.0012830656554804482,0.00023248861449408562,1693.1201434219033,110.35609211175941,2.0,22.28696875,0.0019991277408192287,-1693.1201434219033,293,slope50_200,0.0012830656554804482
4.7,64.0,4.8,8.170212765957446,2.0,10.170212765957446,6.170212765957446,0.267523444069263,5,True,True,True,True,10.39392031292076,0.432879390839616,0.9980096134888407,0.0004037536424135587,-0.0012777713001992815,0.00023214584900837246,0.0012777713001992815,0.00023214584900837246,1694.4561403085988,110.73728009933939,2.0,22.28,0.0019903865111593477,-1694.4561403085988,294,slope50_200,0.0012777713001992815
4.7,65.0,4.8,8.297872340425531,1.875,10.172872340425531,6.422872340425531,0.25147107057212115,5,True,True,True,True,10.396579887388844,0.432879390839616,0.9980244208907876,0.00040256599673549256,-0.0012687998114516263,0.00023156052680099162,0.0012687998114516263,0.00023156052680099162,1696.735156139722,111.38871890572102,2.0,22.268125000000005,0.001975579109212422,-1696.735156139722,295,slope50_200,0.0012687998114516263
4.75,63.0,4.6,7.957894736842104,2.2173913043478266,10.175286041189931,5.740503432494277,0.29906545591866335,5,True,True,True,True,10.398993588153244,0.432879390839616,0.9980289577935296,0.0004021999715103705,-0.0012660502408597656,0.0002313799971245092,0.0012660502408597656,0.0002313799971245092,1697.437470104457,111.58977016488573,2.0,22.26446875,0.0019710422064703748,-1697.437470104457,296,slope50_200,0.0012660502408597656
4.7,66.0,4.8,8.425531914893616,1.7500000000000002,10.175531914893616,6.675531914893616,0.23546569912571402,5,True,True,True,True,10.39923946185693,0.432879390839616,0.9980391181336518,0.0004013765932031307,-0.0012598913133270435,0.00023097365850335087,0.0012598913133270435,0.00023097365850335087,1699.0172372099148,112.04252407332274,2.0,22.25625,0.001960881866348241,-1699.0172372099148,297,slope50_200,0.0012598913133270435
4.7,71.0,4.85,9.063829787234042,1.1134020618556701,10.177231849089711,7.950427725378372,0.15884251862050908,5,True,True,True,True,10.400939396053024,0.432879390839616,0.998045388920239,0.0004008658706822554,-0.0012560892314847515,0.00023072145310262988,0.0012560892314847515,0.00023072145310262988,1699.9970703110243,112.3236961378383,2.0,22.251156250000005,0.001954611079761026,-1699.9970703110243,298,slope50_200,0.0012560892314847515
4.7,54.0,4.75,6.893617021276596,3.28421052631579,10.177827547592386,3.6094064949608065,0.43027223653837493,5,True,True,True,True,10.4015350945557,0.432879390839616,0.9980547001806949,0.0004001039024251867,-0.0012504423894955485,0.0002303449462018016,0.0012504423894955485,0.0002303449462018016,1701.4588523328455,112.7436727644306,2.0,22.243562500000003,0.0019452998193051352,-1701.4588523328455,299,slope50_200,0.0012504423894955485
4.7,55.0,4.75,7.0212765957446805,3.1578947368421053,10.179171332586787,3.8633818589025752,0.41403889252472914,5,True,True,True,True,10.4028788795501,0.432879390839616,0.9980619115951492,0.00039951078162828917,-0.0012460679578077207,0.00023005167992817105,0.0012460679578077207,0.00023005167992817105,1702.5966628506226,113.07098762411084,2.0,22.23765625,0.0019380884048507685,-1702.5966628506226,300,slope50_200,0.0012460679578077207
4.7,56.0,4.75,7.148936170212766,3.0315789473684207,10.180515117581187,4.117357222844345,0.39781867908952834,5,True,True,True,True,10.4042226645445,0.432879390839616,0.9980690962761931,0.000398917246316471,-0.0012417088292260197,0.0002297580418792184,0.0012417088292260197,0.0002297580418792184,1703.7352342523711,113.39888496190164,2.0,22.23175,0.0019309037238068871,-1703.7352342523711,301,slope50_200,0.0012417088292260197
4.7,57.0,4.75,7.27659574468085,2.905263157894737,10.181858902575588,4.371332586786113,0.3816132705554591,5,True,True,True,True,10.4055664495389,0.432879390839616,0.99807625432293,0.0003983233006151266,-0.0012373649502154798,0.00022946403423849978,0.0012373649502154798,0.00022946403423849978,1704.8745670469207,113.72736424064468,2.0,22.225843750000003,0.001923745677069988,-1704.8745670469207,302,slope50_200,0.0012373649502154798
4.7,58.0,4.75,7.404255319148935,2.7789473684210524,10.183202687569988,4.6253079507278825,0.3654246365772222,5,True,True,True,True,10.406910234533301,0.432879390839616,0.9980833858340957,0.00039772894870471664,-0.0012330362674284093,0.00022916965922321897,0.0012330362674284093,0.00022916965922321897,1706.01466174343,114.05642493109211,2.0,22.2199375,0.0019166141659042735,-1706.01466174343,303,slope50_200,0.0012330362674284093
4.7,59.0,4.75,7.531914893617021,2.6526315789473682,10.184546472564389,4.879283314669653,0.34925510975964236,5,True,True,True,True,10.408254019527702,0.432879390839616,0.9980904909080602,0.00039713419481933546,-0.0012287227277037582,0.0002288749190834425,0.0012287227277037582,0.0002288749190834425,1707.1555188514048,114.38606651184422,2.0,22.21403125,0.001909509091939765,-1707.1555188514048,304,slope50_200,0.0012287227277037582
4.7,60.0,4.75,7.659574468085106,2.526315789473684,10.185890257558789,5.133258678611422,0.33310747258341206,5,True,True,True,True,10.409597804522102,0.432879390839616,0.9980975696428288,0.00039653904324532584,-0.0012244242780664364,0.0002285798161013172,0.0012244242780664364,0.0002285798161013172,1708.2971388806884,114.7162884692796,2.0,22.208125000000003,0.001902430357171192,-1708.2971388806884,305,slope50_200,0.0012244242780664364
4.7,61.0,4.75,7.787234042553192,2.4,10.187234042553191,5.387234042553192,0.316985070327707,5,True,True,True,True,10.410941589516504,0.432879390839616,0.9981046221360435,0.0003959434983198859,-0.0012201408657266804,0.00022828435259031462,0.0012201408657266804,0.00022828435259031462,1709.4395223414708,115.0470902974996,2.0,22.202218750000004,0.0018953778639565488,-1709.4395223414708,306,slope50_200,0.0012201408657266804
4.7,62.0,4.75,7.914893617021277,2.2736842105263158,10.188577827547594,5.641209406494961,0.3008919594347414,5,True,True,True,True,10.412285374510907,0.432879390839616,0.998111648484984,0.00039534756442971097,-0.0012158724380794067,0.000227988530894468,0.0012158724380794067,0.000227988530894468,1710.5826697442726,115.37847149825986,2.0,22.196312500000005,0.0018883515150159846,-1710.5826697442726,307,slope50_200,0.0012158724380794067
4.7,63.0,4.75,8.042553191489361,2.1473684210526316,10.189921612541992,5.89518477043673,0.2848331048462568,5,True,True,True,True,10.413629159505305,0.432879390839616,0.99811864878657,0.00039475124600963914,-0.0012116189427035509,0.00022769235338763872,0.0012116189427035509,0.00022769235338763872,1711.7265815999683,115.7104315809067,2.0,22.190406250000002,0.001881351213430027,-1711.7265815999683,308,slope50_200,0.0012116189427035509
4.7,64.0,4.75,8.170212765957446,2.0210526315789474,10.191265397536394,6.149160134378499,0.26881464599664834,5,True,True,True,True,10.414972944499707,0.432879390839616,0.9981256231373614,0.0003941545475413567,-0.0012073803273614477,0.0002273958224727782,0.0012073803273614477,0.0002273958224727782,1712.8712584197615,116.04297006232211,2.0,22.184500000000003,0.0018743768626385826,-1712.8712584197615,309,slope50_200,0.0012073803273614477
4.7,65.0,4.75,8.297872340425531,1.894736842105263,10.192609182530795,6.403135498320268,0.25284426058408366,5,True,True,True,True,10.416316729494108,0.432879390839616,0.9981325716335603,0.00039355747355207754,-0.0012031565399981629,0.0002270989405812137,0.0012031565399981629,0.0002270989405812137,1714.0167007152104,116.37608646685696,2.0,22.178593750000005,0.0018674283664397162,-1714.0167007152104,310,slope50_200,0.0012031565399981629
4.7,66.0,4.75,8.425531914893616,1.7684210526315791,10.193952967525195,6.657110862262037,0.2369316699818421,5,True,True,True,True,10.417660514488508,0.432879390839616,0.9981394943710121,0.00039296002861328105,-0.001198947528740866,0.0002268017101719309,0.001198947528740866,0.0002268017101719309,1715.1629089982039,116.70978032627065,2.0,22.172687500000002,0.001860505628987874,-1715.1629089982039,311,slope50_200,0.001198947528740866
4.7,67.0,4.75,8.553191489361703,1.642105263157895,10.195296752519598,6.911086226203809,0.22108935363902318,5,True,True,True,True,10.41900429948291,0.432879390839616,0.9981463914452071,0.0003923622173394283,-0.001194753241898203,0.00022650413373088044,0.001194753241898203,0.00022650413373088044,1716.3098837809796,117.04405117967055,2.0,22.16678125,0.0018536085547928849,-1716.3098837809796,312,slope50_200,0.001194753241898203
4.7,68.0,4.75,8.680851063829788,1.5157894736842104,10.196640537513998,7.165061590145578,0.20533357803029081,5,True,True,True,True,10.420348084477311,0.432879390839616,0.9981532629512814,0.0003917640443867511,-0.0011905736279596534,0.00022620621377029347,0.0011905736279596534,0.00022620621377029347,1717.4576255761162,117.3788985734566,2.0,22.160875000000004,0.0018467370487186274,-1717.4576255761162,313,slope50_200,0.0011905736279596534
4.7,69.0,4.75,8.808510638297872,1.3894736842105262,10.197984322508397,7.419036954087345,0.18968590923678535,5,True,True,True,True,10.42169186947171,0.432879390839616,0.9981601089840185,0.0003911655144520101,-0.0011864086355948794,0.00022590795282798515,0.0011864086355948794,0.00022590795282798515,1718.6061348965357,117.71432206125374,2.0,22.154968750000002,0.0018398910159814763,-1718.6061348965357,314,slope50_200,0.0011864086355948794
4.7,70.0,4.75,8.936170212765957,1.263157894736842,10.199328107502799,7.673012318029114,0.17417548616643608,5,True,True,True,True,10.423035654466112,0.432879390839616,0.9981669296378505,0.0003905666322712927,-0.0011822582136531278,0.00022560935346670503,0.0011822582136531278,0.00022560935346670503,1719.7554122555016,118.05032120386339,2.0,22.149062500000003,0.0018330703621495248,-1719.7554122555016,315,slope50_200,0.0011822582136531278
4.75,56.0,4.6,7.0736842105263165,3.130434782608696,10.204118993135012,3.9432494279176207,0.3867223181627897,0,True,True,True,True,10.427826540098325,0.432879390839616,0.9981753392353879,0.0003898246782056945,-0.0011771397069405747,0.00022523919401500216,0.0011771397069405747,0.00022523919401500216,1721.1793919568202,118.46711705935797,2.0,22.14175,0.0018246607646120738,-1721.1793919568202,316,slope50_200,0.0011771397069405747
4.75,55.0,4.6,6.947368421052632,3.2608695652173916,10.208237986270024,3.6864988558352403,0.3946331023481653,0,True,True,True,True,10.431945533233337,0.432879390839616,0.9981953439190977,0.0003880437764539754,-0.001164958482299487,0.00022434969366674328,0.001164958482299487,0.00022434969366674328,1724.5980957188597,119.46994461071957,2.0,22.124218749999997,0.0018046560809023005,-1724.5980957188597,317,slope50_200,0.001164958482299487
4.75,61.0,4.55,7.705263157894737,2.5054945054945055,10.210757663389241,5.199768652400231,0.33284058021543655,0,True,True,True,True,10.434465210352554,0.432879390839616,0.9981992759978159,0.00038769106002942426,-0.0011625632729224478,0.00022417335503687196,0.0011625632729224478,0.00022417335503687196,1725.2753280077313,119.66896413766817,2.0,22.12075,0.0018007240021841175,-1725.2753280077313,318,slope50_200,0.0011625632729224478
4.75,54.0,4.6,6.821052631578948,3.3913043478260874,10.212356979405035,3.429748283752861,0.4030557151247666,0,True,True,True,True,10.436064526368348,0.432879390839616,0.9982151292812885,0.0003862599938619746,-0.0011529033108642226,0.0002234573326695105,0.0011529033108642226,0.0002234573326695105,1728.0235899034792,120.47782488061567,2.0,22.1066875,0.0017848707187114732,-1728.0235899034792,319,slope50_200,0.0011529033108642226
4.7,56.0,4.7,7.148936170212766,3.063829787234042,10.212765957446807,4.085106382978724,0.4004213577712944,5,True,True,True,True,10.43647350441012,0.432879390839616,0.9982337608628222,0.0003845595046854541,-0.0011415442414761127,0.00022260532714879388,0.0011415442414761127,0.00022260532714879388,1731.2905411291292,121.44188203232471,2.0,22.090000000000003,0.001766239137177772,-1731.2905411291292,320,slope50_200,0.0011415442414761127
4.75,53.0,4.6,6.6947368421052635,3.5217391304347836,10.216475972540048,3.17299771167048,0.411958764250259,0,True,True,True,True,10.44018351950336,0.432879390839616,0.9982346977264939,0.0003844734607747483,-0.0011409728882166078,0.0002225621822245915,0.0011409728882166078,0.0002225621822245915,1731.455887998206,121.49074768605611,2.0,22.08915625,0.0017653022735061308,-1731.455887998206,321,slope50_200,0.0011409728882166078
4.65,54.0,4.8,6.967741935483872,3.2500000000000004,10.217741935483872,3.7177419354838714,0.4334792735970526,5,True,True,True,True,10.441449482447185,0.432879390839616,0.9982413109929962,0.00038386460745364526,-0.0011369392514109242,0.00022225679258641506,0.0011369392514109242,0.00022225679258641506,1732.6260150621192,121.83675980465661,2.0,22.0831875,0.001758689007003822,-1732.6260150621192,322,slope50_200,0.0011369392514109242
4.75,52.0,4.6,6.56842105263158,3.6521739130434785,10.220594965675058,2.9162471395881013,0.4213117934648019,0,True,True,True,True,10.444302512638371,0.432879390839616,0.9982540516328849,0.0003826843098018764,-0.001129165923436803,0.00022166431502791993,0.001129165923436803,0.00022166431502791993,1734.8950035173457,122.50870336064541,2.0,22.071624999999997,0.0017459483671150577,-1734.8950035173457,323,slope50_200,0.001129165923436803
4.65,55.0,4.8,7.096774193548386,3.125,10.221774193548386,3.971774193548386,0.41737068371604313,5,True,True,True,True,10.445481740511699,0.432879390839616,0.9982607974663039,0.00038205543789129843,-0.0011250488563392638,0.00022134839042065545,0.0011250488563392638,0.00022134839042065545,1736.1042985160623,122.86735955317683,2.0,22.06546875,0.0017392025336960826,-1736.1042985160623,324,slope50_200,0.0011250488563392638
4.75,51.0,4.6,6.442105263157895,3.782608695652174,10.224713958810069,2.6594965675057214,0.43108551483959573,0,True,True,True,True,10.448421505773382,0.432879390839616,0.9982731933525597,0.00038089267558550857,-0.0011174811389636065,0.00022076380514000806,0.0011174811389636065,0.00022076380514000806,1738.340950002054,123.53168274229222,2.0,22.05409375,0.0017268066474402932,-1738.340950002054,325,slope50_200,0.0011174811389636065
4.65,56.0,4.8,7.225806451612903,3.0,10.225806451612904,4.225806451612903,0.40128516610389453,5,True,True,True,True,10.449513998576217,0.432879390839616,0.9982800680272811,0.0003802437804348639,-0.0011132828139933822,0.00022043731560858674,0.0011132828139933822,0.00022043731560858674,1739.5895646977742,123.90308787665623,2.0,22.04775,0.0017199319727189133,-1739.5895646977742,326,slope50_200,0.0011132828139933822
4.75,50.0,4.6,6.315789473684211,3.91304347826087,10.22883295194508,2.4027459954233406,0.43337965447939264,1,True,True,True,True,10.452540498908393,0.432879390839616,0.9982921252118291,0.00037909869457935944,-0.0011059172704562116,0.0002198607278617196,0.0011059172704562116,0.0002198607278617196,1741.7937410203817,124.55967716120955,2.0,22.0365625,0.0017078747881709155,-1741.7937410203817,327,slope50_200,0.0011059172704562116
4.65,57.0,4.8,7.354838709677418,2.8750000000000004,10.229838709677418,4.479838709677418,0.38522561099507274,5,True,True,True,True,10.453546256640731,0.432879390839616,0.998299125068261,0.0003784297765763284,-0.0011016398238613732,0.0002195236463193747,0.0011016398238613732,0.0002195236463193747,1743.0818276252246,124.94393600238868,2.0,22.03003125,0.0017008749317389826,-1743.0818276252246,328,slope50_200,0.0011016398238613732
4.7,66.0,4.65,8.425531914893616,1.8064516129032258,10.231983527796842,6.61908030199039,0.24834810739236698,5,True,True,True,True,10.455691074760155,0.432879390839616,0.9983223283068611,0.0003761904479095127,-0.0010874537462879199,0.00021839381785333738,0.0010874537462879199,0.00021839381785333738,1747.396754636529,126.23413215682172,2.0,22.008187500000002,0.0016776716931389268,-1747.396754636529,329,slope50_200,0.0010874537462879199
4.7,65.0,4.65,8.297872340425531,1.9354838709677418,10.233356211393273,6.362388469457789,0.2635723549906137,5,True,True,True,True,10.457063758356586,0.432879390839616,0.9983284819062265,0.00037559083834938175,-0.0010836896857872038,0.00021809093161113027,0.0010836896857872038,0.00021809093161113027,1748.5529155530814,126.5806071852003,2.0,22.002343750000005,0.0016715180937735274,-1748.5529155530814,330,slope50_200,0.0010836896857872038
4.7,64.0,4.65,8.170212765957446,2.064516129032258,10.234728894989704,6.105696636925188,0.2789291668278695,5,True,True,True,True,10.458436441953017,0.432879390839616,0.9983346129345576,0.0003749910137351503,-0.0010799386540258685,0.00021778778547405794,0.0010799386540258685,0.00021778778547405794,1749.7098414407626,126.92763689941621,2.0,21.996500000000005,0.001665387065442392,-1749.7098414407626,331,slope50_200,0.0010799386540258685
4.7,63.0,4.65,8.042553191489361,2.1935483870967745,10.236101578586135,5.849004804392587,0.2943977986013904,5,True,True,True,True,10.459809125549448,0.432879390839616,0.9983407214746438,0.00037439097930164656,-0.001076200605906861,0.00021748438236240253,0.001076200605906861,0.00021748438236240253,1750.8675328057107,127.27522104085574,2.0,21.990656250000004,0.0016592785253561892,-1750.8675328057107,332,slope50_200,0.001076200605906861
4.7,62.0,4.65,7.914893617021277,2.32258064516129,10.237474262182566,5.592312971859987,0.3099615096386391,5,True,True,True,True,10.461181809145879,0.432879390839616,0.9983468076089705,0.0003737907402957853,-0.001072475496489221,0.00021718072520591776,0.001072475496489221,0.00021718072520591776,1752.0259901544034,127.6233593563912,2.0,21.984812500000004,0.0016531923910294566,-1752.0259901544034,333,slope50_200,0.001072475496489221
4.7,61.0,4.65,7.787234042553192,2.4516129032258065,10.238846945778999,5.335621139327385,0.32560666611058114,5,True,True,True,True,10.462554492742312,0.432879390839616,0.9983528714197208,0.00037319030197581,-0.0010687632809875456,0.000216876816943442,0.0010687632809875456,0.000216876816943442,1753.1852139936523,127.97205159834188,2.0,21.978968750000003,0.0016471285802791558,-1753.1852139936523,334,slope50_200,0.0010687632809875456
4.7,60.0,4.65,7.659574468085106,2.5806451612903225,10.240219629375428,5.078929306794784,0.3413220685743814,5,True,True,True,True,10.463927176338741,0.432879390839616,0.9983589129887761,0.00037258966961059575,-0.0010650639147714493,0.00021657266052248951,0.0010650639147714493,0.00021657266052248951,1754.345204830605,128.32129752442134,2.0,21.973125000000003,0.0016410870112238962,-1754.345204830605,335,slope50_200,0.0010650639147714493
4.7,59.0,4.65,7.531914893617021,2.7096774193548385,10.241592312971859,4.822237474262183,0.35709844286723785,5,True,True,True,True,10.465299859935172,0.432879390839616,0.9983649323977177,0.0003719888484789836,-0.001061377353365028,0.00021626825889885763,0.001061377353365028,0.00021626825889885763,1755.5059631727431,128.67109689770135,2.0,21.967281250000003,0.0016350676022822697,-1755.5059631727431,336,slope50_200,0.001061377353365028
4.7,58.0,4.65,7.404255319148935,2.8387096774193545,10.24296499656829,4.56554564172958,0.37292805099989595,5,True,True,True,True,10.466672543531603,0.432879390839616,0.9983709297278276,0.0003713878438690797,-0.001057703552446325,0.00021596361503624056,0.001057703552446325,0.00021596361503624056,1756.6674895278823,129.02144948657255,2.0,21.961437500000002,0.001629070272172406,-1756.6674895278823,337,slope50_200,0.001057703552446325
4.7,57.0,4.65,7.27659574468085,2.967741935483871,10.24433768016472,4.308853809196979,0.38880439101046704,5,True,True,True,True,10.468045227128034,0.432879390839616,0.9983769050600896,0.0003707866610776027,-0.0010540424678467963,0.00021565873190584835,0.0010540424678467963,0.00021565873190584835,1757.8297844041783,129.37235506469236,2.0,21.955593750000002,0.0016230949399104189,-1757.8297844041783,338,slope50_200,0.0010540424678467963
4.7,56.0,4.65,7.148936170212766,3.0967741935483866,10.245710363761152,4.0521619766643795,0.40472196337426913,5,True,True,True,True,10.469417910724465,0.432879390839616,0.9983828584751904,0.0003701853054092363,-0.0010503940555507824,0.0002153536124860435,0.0010503940555507824,0.0002153536124860435,1758.992848310123,129.72381341095343,2.0,21.94975,0.0016171415248096288,-1758.992848310123,339,slope50_200,0.0010503940555507824
4.7,55.0,4.65,7.0212765957446805,3.225806451612903,10.247083047357584,3.7954701441317775,0.4206760876590091,5,True,True,True,True,10.470790594320897,0.432879390839616,0.998388790053521,0.000369583782175953,-0.001046758271694978,0.00021504825976195055,0.001046758271694978,0.00021504825976195055,1760.15668175454,130.07582430944012,2.0,21.943906250000005,0.0016112099464790086,-1760.15668175454,340,slope50_200,0.001046758271694978
4.7,54.0,4.65,6.893617021276596,3.3548387096774195,10.248455730954015,3.538778311599177,0.432879495260719,0,True,True,True,True,10.472163277917328,0.432879390839616,0.9983946998751771,0.00036898209669642665,-0.0010431350725678993,0.00021474267672511063,0.0010431350725678993,0.00021474267672511063,1761.3212852465936,130.4283875493867,2.0,21.938062500000004,0.0016053001248228504,-1761.3212852465936,341,slope50_200,0.0010431350725678993
4.7,53.0,4.65,6.76595744680851,3.483870967741936,10.249828414550446,3.2820864790665745,0.4411811094834392,0,True,True,True,True,10.47353596151376,0.432879390839616,0.9984005880199612,0.00036838025429536674,-0.0010395244146093688,0.00021443686637312358,0.0010395244146093688,0.00021443686637312358,1762.4866592957862,130.78150292513544,2.0,21.932218750000004,0.0015994119800387674,-1762.4866592957862,342,slope50_200,0.0010395244146093688
4.65,54.0,4.75,6.967741935483872,3.28421052631579,10.251952461799661,3.683531409168082,0.43427733237397,5,True,True,True,True,10.475660008762974,0.432879390839616,0.9984048253912504,0.00036794567461054885,-0.0010369255603636255,0.00021421595459949656,0.0010369255603636255,0.00021421595459949656,1763.3284513397368,131.03676885695768,2.0,21.928000000000004,0.0015951746087495833,-1763.3284513397368,343,slope50_200,0.0010369255603636255
4.65,63.0,4.8,8.129032258064514,2.1250000000000004,10.254032258064514,6.004032258064514,0.28965493387624486,5,True,True,True,True,10.477739805027827,0.432879390839616,0.9984091140616599,0.0003675045779999854,-0.0010342948468312792,0.00021399165170480898,0.0010342948468312792,0.00021399165170480898,1764.1831254099952,131.29611050956495,2.0,21.923718750000003,0.0015908859383401142,-1764.1831254099952,344,slope50_200,0.0010342948468312792
4.65,55.0,4.75,7.096774193548386,3.1578947368421053,10.25466893039049,3.938879456706281,0.4181994839800984,5,True,True,True,True,10.478376477353804,0.432879390839616,0.9984165681724637,0.00036673489013295624,-0.001029721467500438,0.0002136000676835874,0.001029721467500438,0.0002136000676835874,1765.6751179844825,131.74924742704235,2.0,21.91625,0.0015834318275362858,-1765.6751179844825,345,slope50_200,0.001029721467500438
4.7,64.0,4.6,8.170212765957446,2.0869565217391304,10.257169287696577,6.083256244218315,0.2874876093619556,5,True,True,True,True,10.48087683465989,0.432879390839616,0.9984287186163971,0.000365471993826188,-0.001022264103081147,0.00021295704305481321,0.001022264103081147,0.00021295704305481321,1768.1249679966593,132.4944178349785,2.0,21.904000000000003,0.0015712813836028516,-1768.1249679966593,346,slope50_200,0.001022264103081147
4.7,63.0,4.6,8.042553191489361,2.2173913043478266,10.259944495837187,5.825161887141535,0.3025189403173093,5,True,True,True,True,10.4836520428005,0.432879390839616,0.9984401629062488,0.0003642730190369988,-0.0010152371668099164,0.0002123459730476271,0.0010152371668099164,0.0002123459730476271,1770.4529690067825,133.20380863035186,2.0,21.892375000000005,0.0015598370937511818,-1770.4529690067825,347,slope50_200,0.0010152371668099164
4.65,65.0,4.8,8.387096774193548,1.875,10.262096774193548,6.512096774193548,0.258264018424567,5,True,True,True,True,10.485804321156861,0.432879390839616,0.9984441731429472,0.00036385068876400414,-0.0010127741443971023,0.00021213059126096645,0.0010127741443971023,0.00021213059126096645,1771.273505361226,133.45413989662262,2.0,21.888281250000002,0.0015558268570528,-1771.273505361226,348,slope50_200,0.0010127741443971023
4.7,62.0,4.6,7.914893617021277,2.3478260869565215,10.262719703977798,5.567067530064755,0.31768503724101815,5,True,True,True,True,10.48642725094111,0.432879390839616,0.9984515238426213,0.0003630735885612384,-0.0010082585329619159,0.00021173409689831466,0.0010082585329619159,0.00021173409689831466,1772.7840351784776,133.9153787326408,2.0,21.880750000000003,0.001548476157378742,-1772.7840351784776,349,slope50_200,0.0010082585329619159
4.7,61.0,4.6,7.787234042553192,2.4782608695652177,10.26549491211841,5.308973172987974,0.3329674855673004,5,True,True,True,True,10.489202459081723,0.432879390839616,0.9984628020326122,0.00036187374453895764,-0.001001327869511352,0.0002111214385211458,0.001001327869511352,0.0002111214385211458,1775.1181705474846,134.62912688265442,2.0,21.869125000000004,0.0015371979673878267,-1775.1181705474846,350,slope50_200,0.001001327869511352
4.65,60.0,4.75,7.741935483870967,2.526315789473684,10.268251273344651,5.215619694397283,0.33826497331090155,5,True,True,True,True,10.491958820307964,0.432879390839616,0.9984739980788976,0.00036067352911000407,-0.0009944448467147423,0.00021050802187037602,0.0009944448467147423,0.00021050802187037602,1777.4553791548633,135.34505189476474,2.0,21.8575,0.0015260019211024156,-1777.4553791548633,351,slope50_200,0.0009944448467147423
4.65,67.0,4.8,8.64516129032258,1.6250000000000002,10.27016129032258,7.02016129032258,0.22726765144871394,5,True,True,True,True,10.493868837285893,0.432879390839616,0.9984784596112198,0.0003601927029427586,-0.0009917012259141663,0.0002102621181148726,0.0009917012259141663,0.0002102621181148726,1778.392382063801,135.63241712829844,2.0,21.85284375,0.0015215403887801626,-1778.392382063801,352,slope50_200,0.0009917012259141663
4.65,61.0,4.75,7.870967741935484,2.4,10.270967741935484,5.470967741935484,0.3224005872959565,5,True,True,True,True,10.494675288898797,0.432879390839616,0.9984852316495626,0.0003594600736794389,-0.0009875358907617817,0.0002098872632548004,0.0009875358907617817,0.0002098872632548004,1779.8208461486145,136.07088598883809,2.0,21.845750000000002,0.001514768350437401,-1779.8208461486145,353,slope50_200,0.0009875358907617817
