C1,Q1,C2,phase1_ideal_minutes,phase2_ideal_minutes,T_ideal_physical,T_ideal_as_written_minus,nearest_observed_distance_normalized,nearest_observed_index,inside_rectangle,inside_convex_hull,inside_trust_region,inside_main_domain,predicted_charge_time,predicted_charge_time_se,predicted_SOH200,predicted_SOH200_se,predicted_slope50_200,predicted_slope50_200_se,predicted_degradation_rate,predicted_degradation_rate_se,predicted_EOL,predicted_EOL_se,stress_p,soc_weighted_stress,pareto_rank,normalized_time,normalized_degradation,distance_to_ideal,recommendation_type,bootstrap_iteration
4.85,64.0,4.8,7.917525773195877,2.0,9.917525773195877,5.917525773195877,0.26361189426846865,5,True,True,True,True,10.133048582484623,0.4357946472418345,0.9953138959745113,0.000429587854313541,-0.002859109432535521,0.00021322684001987975,0.002859109432535521,0.00021322684001987975,1430.306094306276,57.30276619256662,2.0,23.425999999999995,132,0.34552002020135525,0.34065991019170005,0.48521465226409033,knee,43
4.75,60.0,4.8,7.578947368421052,2.5,10.078947368421051,5.078947368421052,0.32892325121282556,5,True,True,True,True,10.294470177709798,0.4357946472418345,0.9966171645897499,0.0007626074503173518,-0.0020814850923944667,0.000381737218015633,0.0020814850923944667,0.000381737218015633,1501.3738961631464,147.91614025052237,2.0,22.681874999999998,237,0.5175999103189269,0.19385752658512698,0.5527118668672353,longevity,43
5.0,28.0,4.9,3.3600000000000003,6.36734693877551,9.727346938775511,-3.00734693877551,0.3826513837107855,2,True,True,True,True,9.979574425582873,0.4180813112388612,0.991684425792762,0.00043406304682787073,-0.004906962697349792,0.00020192501856558195,0.004906962697349792,0.00020192501856558195,1301.4031977139678,34.04252601273757,2.0,24.356500000000004,39,0.14278411684162634,0.5355424443325676,0.5542499559801015,fast_charge,44
4.85,55.0,4.85,6.804123711340207,3.0927835051546393,9.896907216494846,3.7113402061855676,0.41152234714075303,5,True,True,True,True,10.149134703302208,0.4180813112388612,0.9950610840370023,0.00032390658763692913,-0.0030015144860563872,0.0001551834461156478,0.0030015144860563872,0.0001551834461156478,1427.388954850778,46.911553333687735,2.0,23.522499999999994,120,0.3235400678502031,0.2921227500830372,0.4359058116389258,knee,44
4.75,60.0,4.8,7.578947368421052,2.5,10.078947368421051,5.078947368421052,0.32892325121282556,5,True,True,True,True,10.331174855228413,0.4180813112388612,0.9970787165673952,0.0002467919666569519,-0.0018288259801174332,0.00012179978164656943,0.0018288259801174332,0.00012179978164656943,1566.7206814382798,66.32820385689186,2.0,22.681874999999998,237,0.5175999103189269,0.14231260259451864,0.5368077346866256,longevity,44
5.0,28.0,4.9,3.3600000000000003,6.36734693877551,9.727346938775511,-3.00734693877551,0.3826513837107855,2,True,True,True,True,9.954177716033172,0.4309894752839936,0.9915647708231171,0.0008268214625620352,-0.004898146161939863,0.0003951316708616512,0.004898146161939863,0.0003951316708616512,1308.5931782807063,49.450864435521055,2.0,24.356500000000004,39,0.14278411684162634,0.5434586622084171,0.5619026797868164,fast_charge,45
4.85,55.0,4.85,6.804123711340207,3.0927835051546393,9.896907216494846,3.7113402061855676,0.41152234714075303,5,True,True,True,True,10.123737993752506,0.4309894752839936,0.9948660496732016,0.0005519852116427127,-0.003044488215531381,0.00026939238985288747,0.003044488215531381,0.00026939238985288747,1430.5522463469977,59.29715877499057,2.0,23.522499999999994,120,0.3235400678502031,0.30003369792615253,0.44124641119872665,knee,45
4.75,60.0,4.8,7.578947368421052,2.5,10.078947368421051,5.078947368421052,0.32892325121282556,5,True,True,True,True,10.305778145678712,0.4309894752839936,0.9968876141716453,0.00047067490364596695,-0.0018851953201193604,0.0002346276612623213,0.0018851953201193604,0.0002346276612623213,1564.9850998461197,91.24145473192824,2.0,22.681874999999998,237,0.5175999103189269,0.1477937271132381,0.5382867757396456,longevity,45
5.0,28.0,4.9,3.3600000000000003,6.36734693877551,9.727346938775511,-3.00734693877551,0.3826513837107855,2,True,True,True,True,9.77428063895928,0.00990450656939664,0.9944467561313514,0.00027803923630289945,-0.003389936257314834,0.00018272911966712903,0.003389936257314834,0.00018272911966712903,1409.2646465872895,41.41820654873059,2.0,24.356500000000004,39,0.14278411684162634,0.7209994375447567,0.7350016958906277,fast_charge,46
4.8,66.0,4.85,8.25,1.7319587628865982,9.981958762886599,6.518041237113402,0.23101197617849054,5,True,True,True,True,10.028892463070367,0.00990450656939664,0.9956095036192963,0.00031609817612765213,-0.00283630584634445,0.00021984587200796958,0.00283630584634445,0.00021984587200796958,1409.2646465872895,59.558028728052136,2.0,23.1244375,173,0.4142073712987067,0.4085709158696303,0.5818057577342572,knee,46
4.75,60.0,4.8,7.578947368421052,2.5,10.078947368421051,5.078947368421052,0.32892325121282556,5,True,True,True,True,10.12588106860482,0.00990450656939664,0.9959648205046069,0.00043368775558347484,-0.0026603379266865986,0.0003078279126266839,0.0026603379266865986,0.0003078279126266839,1409.2646465872895,88.90910759012577,2.0,22.681874999999998,237,0.5175999103189269,0.30926748904994467,0.6029560903958254,longevity,46
5.0,28.0,4.9,3.3600000000000003,6.36734693877551,9.727346938775511,-3.00734693877551,0.3826513837107855,2,True,True,True,True,9.78871183722254,0.032944506342520545,0.9917849288089714,0.0009022551809016393,-0.004786225573783968,0.00043627925490495205,0.004786225573783968,0.00043627925490495205,1313.7127107312829,50.26692189252161,2.0,24.356500000000004,39,0.14278411684162634,0.5538841766572726,0.5719921198526672,fast_charge,47
4.85,55.0,4.85,6.804123711340207,3.0927835051546393,9.896907216494846,3.7113402061855676,0.41152234714075303,5,True,True,True,True,9.958272114941874,0.032944506342520545,0.9948663987932083,0.0007022118534157692,-0.0030379606660499285,0.000344890729506616,0.0030379606660499285,0.000344890729506616,1417.030117375825,67.52878648094041,2.0,23.522499999999994,120,0.3235400678502031,0.31059835203426595,0.4484969473596402,knee,47
4.75,60.0,4.8,7.578947368421052,2.5,10.078947368421051,5.078947368421052,0.32892325121282556,5,True,True,True,True,10.14031226686808,0.032944506342520545,0.9968039694729265,0.0006396241951994357,-0.0019213344377754275,0.00031913194445260917,0.0019213344377754275,0.00031913194445260917,1529.3924298870666,106.63425465634927,2.0,22.681874999999998,237,0.5175999103189269,0.15521038334618953,0.5403701789150029,longevity,47
5.0,28.0,4.9,3.3600000000000003,6.36734693877551,9.727346938775511,-3.00734693877551,0.3826513837107855,2,True,True,True,True,9.950315985211837,0.43329677445953463,0.9932513534084286,0.0005241800450110719,-0.004085743652805891,0.00030822130278332377,0.004085743652805891,0.00030822130278332377,1379.728754094022,40.12348472699994,2.0,24.356500000000004,39,0.14278411684162634,0.5232859799414252,0.5424163721952914,fast_charge,48
4.85,55.0,4.85,6.804123711340207,3.0927835051546393,9.896907216494846,3.7113402061855676,0.41152234714075303,5,True,True,True,True,10.119876262931172,0.43329677445953463,0.9961116939084877,0.00037018058251441264,-0.0024375441534712715,0.00022538936457709827,0.0024375441534712715,0.00022538936457709827,1528.2948578520495,54.4755309722309,2.0,23.522499999999994,120,0.3235400678502031,0.2800629349013696,0.4279175423023492,knee,48
4.75,60.0,4.8,7.578947368421052,2.5,10.078947368421051,5.078947368421052,0.32892325121282556,5,True,True,True,True,10.301916414857377,0.43329677445953463,0.997769500911312,0.000305991122245387,-0.0014482780886968052,0.00019296852431380978,0.0014482780886968052,0.00019296852431380978,1694.2340004839057,87.02044517566628,2.0,22.681874999999998,237,0.5175999103189269,0.13407799513747926,0.5346836222872804,longevity,48
5.0,28.0,4.9,3.3600000000000003,6.36734693877551,9.727346938775511,-3.00734693877551,0.3826513837107855,2,True,True,True,True,9.787144016689135,0.0351146241903987,0.9928283241973319,0.000603417241210745,-0.004367335743248915,0.0003707419375085814,0.004367335743248915,0.0003707419375085814,1315.140310846118,40.258112394077955,2.0,24.356500000000004,39,0.14278411684162634,0.5338859355444373,0.552649523834412,fast_charge,49
4.85,55.0,4.85,6.804123711340207,3.0927835051546393,9.896907216494846,3.7113402061855676,0.41152234714075303,5,True,True,True,True,9.95670429440847,0.0351146241903987,0.9958027322840919,0.0004286154380959116,-0.002662466321834723,0.00027431106796965037,0.002662466321834723,0.00027431106796965037,1425.1131171831203,52.94619180051428,2.0,23.522499999999994,120,0.3235400678502031,0.2904794401588359,0.4348062564631571,knee,49
4.75,60.0,4.8,7.578947368421052,2.5,10.078947368421051,5.078947368421052,0.32892325121282556,5,True,True,True,True,10.138744446334675,0.0351146241903987,0.9975539542698286,0.00036363303027171957,-0.0016167553948753036,0.00024249408016586705,0.0016167553948753036,0.00024249408016586705,1545.2673829961948,83.576974006889,2.0,22.681874999999998,237,0.5175999103189269,0.1411818876773763,0.5365090796718248,longevity,49
5.0,28.0,4.9,3.3600000000000003,6.36734693877551,9.727346938775511,-3.00734693877551,0.3826513837107855,2,True,True,True,True,10.118905094316816,0.5426486634308739,0.9919568434265401,0.0007672567413882855,-0.0047135532066316845,0.0003695034120266978,0.0047135532066316845,0.0003695034120266978,1337.0778800038404,50.159900687239976,2.0,24.356500000000004,39,0.14278411684162634,0.5344595895258902,0.5532037209368953,fast_charge,50
4.85,55.0,4.85,6.804123711340207,3.0927835051546393,9.896907216494846,3.7113402061855676,0.41152234714075303,5,True,True,True,True,10.28846537203615,0.5426486634308739,0.9952144830987671,0.00047606759400768803,-0.002876880380115115,0.00023518922411868735,0.002876880380115115,0.00023518922411868735,1477.4361198773645,57.80085356324218,2.0,23.522499999999994,120,0.3235400678502031,0.2910480497545355,0.4351863310932831,knee,50
4.75,60.0,4.8,7.578947368421052,2.5,10.078947368421051,5.078947368421052,0.32892325121282556,5,True,True,True,True,10.470505523962355,0.5426486634308739,0.9971644330076149,0.0003859473859865494,-0.0017490082828832548,0.00019563020368167043,0.0017490082828832548,0.00019563020368167043,1633.8233309396792,87.45387530349358,2.0,22.681874999999998,237,0.5175999103189269,0.1415728248321738,0.5366120869800852,longevity,50
5.0,28.0,4.9,3.3600000000000003,6.36734693877551,9.727346938775511,-3.00734693877551,0.3826513837107855,2,True,True,True,True,9.935397923624631,0.43988052522914517,0.9943964675206002,0.0007719967390357048,-0.0034084426868967533,0.000421459887373472,0.0034084426868967533,0.000421459887373472,1396.1827873848513,71.60630171747752,2.0,24.356500000000004,39,0.14278411684162634,0.6711035397636219,0.6861248174388582,fast_charge,51
4.8,54.0,4.85,6.750000000000002,3.2164948453608253,9.966494845360828,3.5335051546391765,0.42704111562382635,5,True,True,True,True,10.174545830209947,0.43988052522914517,0.9959240576498153,0.0005828889351736834,-0.002501933282022104,0.00032112948414777316,0.002501933282022104,0.00032112948414777316,1491.5809186692215,79.40721960112111,2.0,23.196812499999997,161,0.3977224070353445,0.36424059910756934,0.5393091201678581,knee,51
4.75,60.0,4.8,7.578947368421052,2.5,10.078947368421051,5.078947368421052,0.32892325121282556,5,True,True,True,True,10.286998353270171,0.43988052522914517,0.996461266335544,0.0008141708100611581,-0.002180977004270439,0.00045036581242633946,0.002180977004270439,0.00045036581242633946,1536.0046542845862,131.55748855156216,2.0,22.681874999999998,237,0.5175999103189269,0.2555935330282983,0.5772674607909656,longevity,51
5.0,28.0,4.9,3.3600000000000003,6.36734693877551,9.727346938775511,-3.00734693877551,0.3826513837107855,2,True,True,True,True,10.111841724494166,0.5489519385101453,0.993464848563544,0.0005326476802004805,-0.00392471778816197,0.00029839253262956683,0.00392471778816197,0.00029839253262956683,1396.518862414407,13.867401595388504,2.0,24.356500000000004,39,0.14278411684162634,0.5212506309969522,0.5404530732052174,fast_charge,52
4.85,58.0,4.9,7.175257731958763,2.6938775510204076,9.86913528297917,4.4813801809383556,0.36542463657722224,5,True,True,True,True,10.253630068697825,0.5489519385101453,0.9958870935448673,0.00036788094469519285,-0.0025352929277815237,0.00021153475839991745,0.0025352929277815237,0.00021153475839991745,1534.257282196621,16.71939495535802,2.0,23.6565625,108,0.2939344177445688,0.3091558706445207,0.4265850375819695,knee,52
4.75,60.0,4.8,7.578947368421052,2.5,10.078947368421051,5.078947368421052,0.32892325121282556,5,True,True,True,True,10.463442154139706,0.5489519385101453,0.9978417560538524,0.00028444138912916294,-0.0013795976359679963,0.0001696054618222129,0.0013795976359679963,0.0001696054618222129,1748.9813637546833,28.082860592720507,2.0,22.681874999999998,237,0.5175999103189269,0.13273977003544807,0.5343496174895467,longevity,52
5.0,28.0,4.9,3.3600000000000003,6.36734693877551,9.727346938775511,-3.00734693877551,0.3826513837107855,2,True,True,True,True,9.96391786346868,0.426793345843687,0.9922995898664594,0.0007465773849960665,-0.0045644521113276555,0.00040020506864536407,0.0045644521113276555,0.00040020506864536407,1316.4900193617075,36.71980262113006,2.0,24.356500000000004,39,0.14278411684162634,0.5293231109268227,0.5482428839332916,fast_charge,53
4.85,55.0,4.85,6.804123711340207,3.0927835051546393,9.896907216494846,3.7113402061855676,0.41152234714075303,5,True,True,True,True,10.133478141188014,0.426793345843687,0.9954876099747982,0.0005343859678905323,-0.002756926215967003,0.00029526129123896307,0.002756926215967003,0.00029526129123896307,1447.7282832386322,49.32388401750518,2.0,23.522499999999994,120,0.3235400678502031,0.28597460025001803,0.43180973529168104,knee,53
4.75,60.0,4.8,7.578947368421052,2.5,10.078947368421051,5.078947368421052,0.32892325121282556,5,True,True,True,True,10.31551829311422,0.426793345843687,0.997366971094871,0.0004132846513988903,-0.0016585259190220795,0.00023542298892008295,0.0016585259190220795,0.00023542298892008295,1593.2516509617062,71.9448681104692,2.0,22.681874999999998,237,0.5175999103189269,0.13809617866028215,0.5357053497238325,longevity,53
5.0,28.0,4.9,3.3600000000000003,6.36734693877551,9.727346938775511,-3.00734693877551,0.3826513837107855,2,True,True,True,True,9.798451984658048,0.04470600075472674,0.9925850607606085,0.0008281874404995599,-0.004421848892798895,0.00044257778034060874,0.004421848892798895,0.00044257778034060874,1318.4362087124584,42.77447194610217,2.0,24.356500000000004,39,0.14278411684162634,0.5271546106213382,0.5461495102273533,fast_charge,54
4.85,55.0,4.85,6.804123711340207,3.0927835051546393,9.896907216494846,3.7113402061855676,0.41152234714075303,5,True,True,True,True,9.968012262377382,0.04470600075472674,0.9956791554356073,0.0006372344882908578,-0.002659008736635595,0.0003514107628631974,0.002659008736635595,0.0003514107628631974,1440.8025548405883,61.721943204346275,2.0,23.522499999999994,120,0.3235400678502031,0.2838447780661967,0.43040217650467627,knee,54
4.75,60.0,4.8,7.578947368421052,2.5,10.078947368421051,5.078947368421052,0.32892325121282556,5,True,True,True,True,10.150052414303588,0.04470600075472674,0.9974929292139937,0.0005024823670460579,-0.0015925057386141364,0.00028602230446958424,0.0015925057386141364,0.00028602230446958424,1575.636412480913,91.73070478685055,2.0,22.681874999999998,237,0.5175999103189269,0.13664444061023526,0.535332952761032,longevity,54
5.0,28.0,4.9,3.3600000000000003,6.36734693877551,9.727346938775511,-3.00734693877551,0.3826513837107855,2,True,True,True,True,10.284779427744425,0.5705929096644882,0.9919055420197915,0.00048810142093741086,-0.004783392574951648,0.00023863478792727642,0.004783392574951648,0.00023863478792727642,1326.6245308516204,44.48298177915696,2.0,24.356500000000004,39,0.14278411684162634,0.5260262085680035,0.5450604334591458,fast_charge,55
4.85,55.0,4.85,6.804123711340207,3.0927835051546393,9.896907216494846,3.7113402061855676,0.41152234714075303,5,True,True,True,True,10.45433970546376,0.5705929096644882,0.9952907875892028,0.0002677941699783086,-0.002869797169144369,0.00013501420755618852,0.002869797169144369,0.00013501420755618852,1476.1118117480717,46.676218257956315,2.0,23.522499999999994,120,0.3235400678502031,0.2827393358569041,0.4296739549301508,knee,55
4.75,60.0,4.8,7.578947368421052,2.5,10.078947368421051,5.078947368421052,0.32892325121282556,5,True,True,True,True,10.636379857389965,0.5705929096644882,0.9972720266214901,0.0002017814919147542,-0.001714761824756216,0.00010493501721767025,0.001714761824756216,0.00010493501721767025,1643.8373496869394,67.61197359472273,2.0,22.681874999999998,237,0.5175999103189269,0.13589275796786734,0.5351415783045405,longevity,55
5.0,28.0,4.9,3.3600000000000003,6.36734693877551,9.727346938775511,-3.00734693877551,0.3826513837107855,2,True,True,True,True,9.799598939802014,0.04391047001674884,0.9921734291348161,0.0007675841603575719,-0.004672419013249584,0.0004179220232694813,0.004672419013249584,0.0004179220232694813,1280.590271430595,26.664370231587103,2.0,24.356500000000004,39,0.14278411684162634,0.5344904877920271,0.5532335723384856,fast_charge,56
4.85,55.0,4.85,6.804123711340207,3.0927835051546393,9.896907216494846,3.7113402061855676,0.41152234714075303,5,True,True,True,True,9.969159217521348,0.04391047001674884,0.9953785683418404,0.0005736992598119738,-0.0028519533234193607,0.0003228859598172055,0.0028519533234193607,0.0003228859598172055,1389.1709103459102,36.61255906438709,2.0,23.522499999999994,120,0.3235400678502031,0.2910786905591008,0.43520682393790056,knee,56
4.75,60.0,4.8,7.578947368421052,2.5,10.078947368421051,5.078947368421052,0.32892325121282556,5,True,True,True,True,10.151199369447554,0.04391047001674884,0.9972825342314109,0.0004536139985532419,-0.0017339634215706658,0.00026397408369916754,0.0017339634215706658,0.00026397408369916754,1507.9326152971976,53.44055397185769,2.0,22.681874999999998,237,0.5175999103189269,0.14159390058613913,0.5366176477207572,longevity,56
5.0,28.0,4.9,3.3600000000000003,6.36734693877551,9.727346938775511,-3.00734693877551,0.3826513837107855,2,True,True,True,True,9.780002238159518,0.03931109873829415,0.9931855974550327,0.0008751328779974514,-0.004068327957861614,0.00048107093506938287,0.004068327957861614,0.00048107093506938287,1324.9145180747232,36.36722098626412,2.0,24.356500000000004,39,0.14278411684162634,0.5270339033374476,0.54603300201485,fast_charge,57
4.85,55.0,4.85,6.804123711340207,3.0927835051546393,9.896907216494846,3.7113402061855676,0.41152234714075303,5,True,True,True,True,9.949562515878853,0.03931109873829415,0.9960269770364095,0.000657654716471495,-0.0024458218387025566,0.00037277658949870133,0.0024458218387025566,0.00037277658949870133,1443.2666743513155,51.06219605696719,2.0,23.522499999999994,120,0.3235400678502031,0.28372643421220156,0.43032413942897135,knee,57
4.75,60.0,4.8,7.578947368421052,2.5,10.078947368421051,5.078947368421052,0.32892325121282556,5,True,True,True,True,10.131602667805058,0.03931109873829415,0.9976935018203041,0.0005636052101909429,-0.0014644623357409332,0.0003294936414584944,0.0014644623357409332,0.0003294936414584944,1573.2599391137667,82.16718497159157,2.0,22.681874999999998,237,0.5175999103189269,0.13656390943148933,0.5353124027344903,longevity,57
5.0,28.0,4.9,3.3600000000000003,6.36734693877551,9.727346938775511,-3.00734693877551,0.3826513837107855,2,True,True,True,True,9.786735562072158,0.03523899063699784,0.9925533890069812,0.0007890447525293873,-0.004466251130913805,0.0004295879796449087,0.004466251130913805,0.0004295879796449087,1311.470227509847,41.665942658533375,2.0,24.356500000000004,39,0.14278411684162634,0.5392761156147041,0.5578584344569211,fast_charge,58
4.85,55.0,4.85,6.804123711340207,3.0927835051546393,9.896907216494846,3.7113402061855676,0.41152234714075303,5,True,True,True,True,9.956295839791492,0.03523899063699784,0.9955590708551094,0.0005740644321330581,-0.0027526798286377978,0.0003230044524284754,0.0027526798286377978,0.0003230044524284754,1419.421679531187,55.01460979336698,2.0,23.522499999999994,120,0.3235400678502031,0.29584201938929605,0.4384069752420126,knee,58
4.75,60.0,4.8,7.578947368421052,2.5,10.078947368421051,5.078947368421052,0.32892325121282556,5,True,True,True,True,10.138335991717698,0.03523899063699784,0.9973624190756518,0.0004971444893038294,-0.0016900463180736954,0.00028916215758268115,0.0016900463180736954,0.00028916215758268115,1537.224581047671,86.87482927947487,2.0,22.681874999999998,237,0.5175999103189269,0.1448817249916143,0.537494540808283,longevity,58
5.0,28.0,4.9,3.3600000000000003,6.36734693877551,9.727346938775511,-3.00734693877551,0.3826513837107855,2,True,True,True,True,9.794511845129746,0.048012401063729525,0.9932363353881832,0.0008585902754631282,-0.004015742416367463,0.000447564315460926,0.004015742416367463,0.000447564315460926,1352.7639704241549,42.14801859514503,2.0,24.356500000000004,39,0.14278411684162634,0.5094579025017043,0.5290885166431788,fast_charge,59
4.85,58.0,4.9,7.175257731958763,2.6938775510204076,9.86913528297917,4.4813801809383556,0.36542463657722224,5,True,True,True,True,9.936300189333405,0.048012401063729525,0.9958207614619212,0.0006892840677539748,-0.0025417116596740366,0.00036805529083259455,0.0025417116596740366,0.00036805529083259455,1470.4893736775432,59.527028650157696,2.0,23.6565625,108,0.2939344177445688,0.2974014901921043,0.4181448173818767,knee,59
4.75,60.0,4.8,7.578947368421052,2.5,10.078947368421051,5.078947368421052,0.32892325121282556,5,True,True,True,True,10.146112274775286,0.048012401063729525,0.9978623376754523,0.0005104124477630365,-0.0013443542444510237,0.00028182634003588356,0.0013443542444510237,0.00028182634003588356,1651.6847899958898,96.79670141104647,2.0,22.681874999999998,237,0.5175999103189269,0.12514774543710497,0.5325144367527999,longevity,59
5.0,28.0,4.9,3.3600000000000003,6.36734693877551,9.727346938775511,-3.00734693877551,0.3826513837107855,2,True,True,True,True,9.770340499430977,0.011747155988327233,0.994625240235924,0.0003053453495365361,-0.00327278124899037,0.00020017328652375936,0.00327278124899037,0.00020017328652375936,1420.0344794727407,34.22430151595288,2.0,24.356500000000004,39,0.14278411684162634,0.7331570204413635,0.7469314029043772,fast_charge,60
4.8,71.0,4.85,8.875,1.1134020618556701,9.98840206185567,7.76159793814433,0.14986948528374183,5,True,True,True,True,10.031395622511136,0.011747155988327233,0.9956204064220437,0.0004874595078533868,-0.0028338954656133234,0.00033958261664881264,0.0028338954656133234,0.00033958261664881264,1420.0344794727407,67.05128050025154,2.0,23.094281249999998,178,0.42107610640844034,0.4172616066489669,0.5928004181605891,knee,60
4.75,60.0,4.8,7.578947368421052,2.5,10.078947368421051,5.078947368421052,0.32892325121282556,5,True,True,True,True,10.121940929076517,0.011747155988327233,0.9959038188247635,0.0006442552004834511,-0.0027036613607402467,0.00045781282918976095,0.0027036613607402467,0.00045781282918976095,1420.0344794727407,94.75041400336406,2.0,22.681874999999998,237,0.5175999103189269,0.32352342234915954,0.6103909173395963,longevity,60
5.0,28.0,4.9,3.3600000000000003,6.36734693877551,9.727346938775511,-3.00734693877551,0.3826513837107855,2,True,True,True,True,9.786327107455179,0.03535631417029136,0.9922657354120892,0.0009241935213812802,-0.004568152284845015,0.0004772241368730265,0.004568152284845015,0.0004772241368730265,1307.787134206646,42.90045832170945,2.0,24.356500000000004,39,0.14278411684162634,0.5449105131549203,0.5633069956684382,fast_charge,61
4.85,55.0,4.85,6.804123711340207,3.0927835051546393,9.896907216494846,3.7113402061855676,0.41152234714075303,5,True,True,True,True,9.955887385174513,0.03535631417029136,0.9952963232786102,0.0006892659715098116,-0.002847703318974142,0.00036482286321314023,0.002847703318974142,0.00036482286321314023,1413.6523103713894,56.86865499301605,2.0,23.522499999999994,120,0.3235400678502031,0.3014949651227994,0.4422413249560833,knee,61
4.75,60.0,4.8,7.578947368421052,2.5,10.078947368421051,5.078947368421052,0.32892325121282556,5,True,True,True,True,10.137927537100719,0.03535631417029136,0.9971506865705363,0.0006097747355823008,-0.0017685547522309458,0.0003308915253888574,0.0017685547522309458,0.0003308915253888574,1529.0324182432016,89.83113183153212,2.0,22.681874999999998,237,0.5175999103189269,0.1488129937346471,0.5385675206196798,longevity,61
5.0,28.0,4.9,3.3600000000000003,6.36734693877551,9.727346938775511,-3.00734693877551,0.3826513837107855,2,True,True,True,True,10.280100787689136,0.57644743412259,0.9930938515285348,0.0005054833106378915,-0.0041346796671434555,0.0002786492138499035,0.0041346796671434555,0.0002786492138499035,1395.806101454499,14.411583379958152,2.0,24.356500000000004,39,0.14278411684162634,0.5263378988821883,0.5453612452512187,fast_charge,62
4.85,55.0,4.85,6.804123711340207,3.0927835051546393,9.896907216494846,3.7113402061855676,0.41152234714075303,5,True,True,True,True,10.44966106540847,0.57644743412259,0.9959769543838829,0.00030720802825643257,-0.0024821815740315575,0.00017452441649742936,0.0024821815740315575,0.00017452441649742936,1559.8545293870616,16.802635185227473,2.0,23.522499999999994,120,0.3235400678502031,0.28304449029311274,0.429874817813049,knee,62
4.75,60.0,4.8,7.578947368421052,2.5,10.078947368421051,5.078947368421052,0.32892325121282556,5,True,True,True,True,10.631701217334676,0.57644743412259,0.9976664893845213,0.00024095371590379365,-0.0014841057528995319,0.00014110218507550992,0.0014841057528995319,0.00014110218507550992,1744.7228812041424,25.413588874092746,2.0,22.681874999999998,237,0.5175999103189269,0.13610013400869778,0.5351942765382929,longevity,62
5.0,28.0,4.9,3.3600000000000003,6.36734693877551,9.727346938775511,-3.00734693877551,0.3826513837107855,2,True,True,True,True,9.937044152865004,0.4389405997802244,0.9940899223630264,0.0006279519422682855,-0.0036093138906428362,0.0003295325215453612,0.0036093138906428362,0.0003295325215453612,1435.6279709349624,55.04041881722075,2.0,24.356500000000004,39,0.14278411684162634,0.636809466898352,0.6526205644580981,fast_charge,63
4.85,54.0,4.8,6.680412371134023,3.2500000000000004,9.930412371134024,3.430412371134022,0.42704111562382635,5,True,True,True,True,10.140109585223517,0.4389405997802244,0.9957815020886811,0.0005270720250936192,-0.002556125247260943,0.0002744319453950764,0.002556125247260943,0.0002744319453950764,1515.1223647591657,68.30719209969034,2.0,23.365687499999996,142,0.3592574904208282,0.3633830984721731,0.5109923880829425,knee,63
4.75,60.0,4.8,7.578947368421052,2.5,10.078947368421051,5.078947368421052,0.32892325121282556,5,True,True,True,True,10.288644582510544,0.4389405997802244,0.9966573184635973,0.0007554940652807479,-0.0020145025466489375,0.00039124092938544805,0.0020145025466489375,0.00039124092938544805,1572.5385361249757,128.2460353635589,2.0,22.681874999999998,237,0.5175999103189269,0.22276828172863522,0.5635027724035524,longevity,63
5.0,28.0,4.9,3.3600000000000003,6.36734693877551,9.727346938775511,-3.00734693877551,0.3826513837107855,2,True,True,True,True,9.944321161826185,0.4367906800093627,0.993271782750121,0.0008410334099739173,-0.00399371420363547,0.0004468311680255339,0.00399371420363547,0.0004468311680255339,1354.3923876357003,34.87427598071489,2.0,24.356500000000004,39,0.14278411684162634,0.5249467735390517,0.5440187672050512,fast_charge,64
4.85,55.0,4.85,6.804123711340207,3.0927835051546393,9.896907216494846,3.7113402061855676,0.41152234714075303,5,True,True,True,True,10.11388143954552,0.4367906800093627,0.9960808647926923,0.0005918729140067842,-0.002390749463723028,0.00032316589377313736,0.002390749463723028,0.00032316589377313736,1499.4357798779602,46.645907054016476,2.0,23.522499999999994,120,0.3235400678502031,0.28168367903911096,0.4289800351316165,knee,64
4.75,60.0,4.8,7.578947368421052,2.5,10.078947368421051,5.078947368421052,0.32892325121282556,5,True,True,True,True,10.295921591471725,0.4367906800093627,0.997726913116108,0.0004949748452630942,-0.0014253481821024988,0.0002778057896948665,0.0014253481821024988,0.0002778057896948665,1661.3541190405106,74.52067133014178,2.0,22.681874999999998,237,0.5175999103189269,0.13517608760322783,0.5349600375933484,longevity,64
5.0,28.0,4.9,3.3600000000000003,6.36734693877551,9.727346938775511,-3.00734693877551,0.3826513837107855,2,True,True,True,True,10.119313548933793,0.5422904470787325,0.9922375705755969,0.0006196884532012385,-0.004614945161164123,0.00031201609501979154,0.004614945161164123,0.00031201609501979154,1340.543557901359,47.98890252786833,2.0,24.356500000000004,39,0.14278411684162634,0.5318326844400074,0.550666240349731,fast_charge,65
4.85,55.0,4.85,6.804123711340207,3.0927835051546393,9.896907216494846,3.7113402061855676,0.41152234714075303,5,True,True,True,True,10.288873826653127,0.5422904470787325,0.9954244821849244,0.0003794841690410717,-0.002801701161776128,0.00019679313119838986,0.002801701161776128,0.00019679313119838986,1481.7404456131087,55.10737152446404,2.0,23.522499999999994,120,0.3235400678502031,0.28844835538374886,0.4334519918377392,knee,65
